#1	
double TGround(8760,2)	
25189200	283.7
25192800	283.7
25196400	283.7
25200000	283.7
25203600	283.7
25207200	283.7
25210800	283.7
25214400	283.7
25218000	283.7
25221600	283.7
25225200	283.7
25228800	283.7
25232400	283.7
25236000	283.7
25239600	283.7
25243200	283.7
25246800	283.7
25250400	283.7
25254000	283.7
25257600	283.7
25261200	283.7
25264800	283.7
25268400	283.7
25272000	283.7
25275600	283.7
25279200	283.7
25282800	283.7
25286400	283.7
25290000	283.7
25293600	283.7
25297200	283.7
25300800	283.7
25304400	283.7
25308000	283.7
25311600	283.7
25315200	283.7
25318800	283.7
25322400	283.7
25326000	283.7
25329600	283.7
25333200	283.7
25336800	283.7
25340400	283.7
25344000	283.7
25347600	283.7
25351200	283.7
25354800	283.7
25358400	283.7
25362000	283.7
25365600	283.7
25369200	283.7
25372800	283.7
25376400	283.7
25380000	283.7
25383600	283.7
25387200	283.7
25390800	283.7
25394400	283.7
25398000	283.7
25401600	283.7
25405200	283.7
25408800	283.7
25412400	283.7
25416000	283.7
25419600	283.7
25423200	283.7
25426800	283.7
25430400	283.7
25434000	283.7
25437600	283.7
25441200	283.7
25444800	283.7
25448400	283.7
25452000	283.7
25455600	283.7
25459200	283.7
25462800	283.7
25466400	283.7
25470000	283.7
25473600	283.7
25477200	283.7
25480800	283.7
25484400	283.7
25488000	283.7
25491600	283.7
25495200	283.7
25498800	283.7
25502400	283.7
25506000	283.7
25509600	283.7
25513200	283.7
25516800	283.7
25520400	283.7
25524000	283.7
25527600	283.7
25531200	283.7
25534800	283.7
25538400	283.7
25542000	283.7
25545600	283.7
25549200	283.7
25552800	283.7
25556400	283.7
25560000	283.7
25563600	283.7
25567200	283.7
25570800	283.7
25574400	283.7
25578000	283.7
25581600	283.7
25585200	283.7
25588800	283.7
25592400	283.7
25596000	283.7
25599600	283.7
25603200	283.7
25606800	283.7
25610400	283.7
25614000	283.7
25617600	283.7
25621200	283.7
25624800	283.7
25628400	283.7
25632000	283.7
25635600	283.7
25639200	283.7
25642800	283.7
25646400	283.7
25650000	283.7
25653600	283.7
25657200	283.7
25660800	283.7
25664400	283.7
25668000	283.7
25671600	283.7
25675200	283.7
25678800	283.7
25682400	283.7
25686000	283.7
25689600	283.7
25693200	283.7
25696800	283.7
25700400	283.7
25704000	283.7
25707600	283.7
25711200	283.7
25714800	283.7
25718400	283.7
25722000	283.7
25725600	283.7
25729200	283.7
25732800	283.7
25736400	283.7
25740000	283.7
25743600	283.7
25747200	283.7
25750800	283.7
25754400	283.7
25758000	283.7
25761600	283.7
25765200	283.7
25768800	283.7
25772400	283.7
25776000	283.7
25779600	283.7
25783200	283.7
25786800	283.7
25790400	283.7
25794000	283.7
25797600	283.7
25801200	283.7
25804800	283.7
25808400	283.7
25812000	283.7
25815600	283.7
25819200	283.7
25822800	283.7
25826400	283.7
25830000	283.7
25833600	283.7
25837200	283.7
25840800	283.7
25844400	283.7
25848000	283.7
25851600	283.7
25855200	283.7
25858800	283.7
25862400	283.7
25866000	283.7
25869600	283.7
25873200	283.7
25876800	283.7
25880400	283.7
25884000	283.7
25887600	283.7
25891200	283.7
25894800	283.7
25898400	283.7
25902000	283.7
25905600	283.7
25909200	283.7
25912800	283.7
25916400	283.7
25920000	283.7
25923600	283.7
25927200	283.7
25930800	283.7
25934400	283.7
25938000	283.7
25941600	283.7
25945200	283.7
25948800	283.7
25952400	283.7
25956000	283.7
25959600	283.7
25963200	283.7
25966800	283.7
25970400	283.7
25974000	283.7
25977600	283.7
25981200	283.7
25984800	283.7
25988400	283.7
25992000	283.7
25995600	283.7
25999200	283.7
26002800	283.7
26006400	283.7
26010000	283.7
26013600	283.7
26017200	283.7
26020800	283.7
26024400	283.7
26028000	283.7
26031600	283.7
26035200	283.7
26038800	283.7
26042400	283.7
26046000	283.7
26049600	283.7
26053200	283.7
26056800	283.7
26060400	283.7
26064000	283.7
26067600	283.7
26071200	283.7
26074800	283.7
26078400	283.7
26082000	283.7
26085600	283.7
26089200	283.7
26092800	283.7
26096400	283.7
26100000	283.7
26103600	283.7
26107200	283.7
26110800	283.7
26114400	283.7
26118000	283.7
26121600	283.7
26125200	283.7
26128800	283.7
26132400	283.7
26136000	283.7
26139600	283.7
26143200	283.7
26146800	283.7
26150400	283.7
26154000	283.7
26157600	283.7
26161200	283.7
26164800	283.7
26168400	283.7
26172000	283.7
26175600	283.7
26179200	283.7
26182800	283.7
26186400	283.7
26190000	283.7
26193600	283.7
26197200	283.7
26200800	283.7
26204400	283.7
26208000	283.7
26211600	283.7
26215200	283.7
26218800	283.7
26222400	283.7
26226000	283.7
26229600	283.7
26233200	283.7
26236800	283.7
26240400	283.7
26244000	283.7
26247600	283.7
26251200	283.7
26254800	283.7
26258400	283.7
26262000	283.7
26265600	283.7
26269200	283.7
26272800	283.7
26276400	283.7
26280000	283.7
26283600	283.7
26287200	283.7
26290800	283.7
26294400	283.7
26298000	283.7
26301600	283.7
26305200	283.7
26308800	283.7
26312400	283.7
26316000	283.7
26319600	283.7
26323200	283.7
26326800	283.7
26330400	283.7
26334000	283.7
26337600	283.7
26341200	283.7
26344800	283.7
26348400	283.7
26352000	283.7
26355600	283.7
26359200	283.7
26362800	283.7
26366400	283.7
26370000	283.7
26373600	283.7
26377200	283.7
26380800	283.7
26384400	283.7
26388000	283.7
26391600	283.7
26395200	283.7
26398800	283.7
26402400	283.7
26406000	283.7
26409600	283.7
26413200	283.7
26416800	283.7
26420400	283.7
26424000	283.7
26427600	283.7
26431200	283.7
26434800	283.7
26438400	283.7
26442000	283.7
26445600	283.7
26449200	283.7
26452800	283.7
26456400	283.7
26460000	283.7
26463600	283.7
26467200	283.7
26470800	283.7
26474400	283.7
26478000	283.7
26481600	283.7
26485200	283.7
26488800	283.7
26492400	283.7
26496000	283.7
26499600	283.7
26503200	283.7
26506800	283.7
26510400	283.7
26514000	283.7
26517600	283.7
26521200	283.7
26524800	283.7
26528400	283.7
26532000	283.7
26535600	283.7
26539200	283.7
26542800	283.7
26546400	283.7
26550000	283.7
26553600	283.7
26557200	283.7
26560800	283.7
26564400	283.7
26568000	283.7
26571600	283.7
26575200	283.7
26578800	283.7
26582400	283.7
26586000	283.7
26589600	283.7
26593200	283.7
26596800	283.7
26600400	283.7
26604000	283.7
26607600	283.7
26611200	283.7
26614800	283.7
26618400	283.7
26622000	283.7
26625600	283.7
26629200	283.7
26632800	283.7
26636400	283.7
26640000	283.7
26643600	283.7
26647200	283.7
26650800	283.7
26654400	283.7
26658000	283.7
26661600	283.7
26665200	283.7
26668800	283.7
26672400	283.7
26676000	283.7
26679600	283.7
26683200	283.7
26686800	283.7
26690400	283.7
26694000	283.7
26697600	283.7
26701200	283.7
26704800	283.7
26708400	283.7
26712000	283.7
26715600	283.7
26719200	283.7
26722800	283.7
26726400	283.7
26730000	283.7
26733600	283.7
26737200	283.7
26740800	283.7
26744400	283.7
26748000	283.7
26751600	283.7
26755200	283.7
26758800	283.7
26762400	283.7
26766000	283.7
26769600	283.7
26773200	283.7
26776800	283.7
26780400	283.7
26784000	283.7
26787600	283.7
26791200	283.7
26794800	283.7
26798400	283.7
26802000	283.7
26805600	283.7
26809200	283.7
26812800	283.7
26816400	283.7
26820000	283.7
26823600	283.7
26827200	283.7
26830800	283.7
26834400	283.7
26838000	283.7
26841600	283.7
26845200	283.7
26848800	283.7
26852400	283.7
26856000	283.7
26859600	283.7
26863200	283.7
26866800	283.7
26870400	283.7
26874000	283.7
26877600	283.7
26881200	283.7
26884800	283.7
26888400	283.7
26892000	283.7
26895600	283.7
26899200	283.7
26902800	283.7
26906400	283.7
26910000	283.7
26913600	283.7
26917200	283.7
26920800	283.7
26924400	283.7
26928000	283.7
26931600	283.7
26935200	283.7
26938800	283.7
26942400	283.7
26946000	283.7
26949600	283.7
26953200	283.7
26956800	283.7
26960400	283.7
26964000	283.7
26967600	283.7
26971200	283.7
26974800	283.7
26978400	283.7
26982000	283.7
26985600	283.7
26989200	283.7
26992800	283.7
26996400	283.7
27000000	283.7
27003600	283.7
27007200	283.7
27010800	283.7
27014400	283.7
27018000	283.7
27021600	283.7
27025200	283.7
27028800	283.7
27032400	283.7
27036000	283.7
27039600	283.7
27043200	283.7
27046800	283.7
27050400	283.7
27054000	283.7
27057600	283.7
27061200	283.7
27064800	283.7
27068400	283.7
27072000	283.7
27075600	283.7
27079200	283.7
27082800	283.7
27086400	283.7
27090000	283.7
27093600	283.7
27097200	283.7
27100800	283.7
27104400	283.7
27108000	283.7
27111600	283.7
27115200	283.7
27118800	283.7
27122400	283.7
27126000	283.7
27129600	283.7
27133200	283.7
27136800	283.7
27140400	283.7
27144000	283.7
27147600	283.7
27151200	283.7
27154800	283.7
27158400	283.7
27162000	283.7
27165600	283.7
27169200	283.7
27172800	283.7
27176400	283.7
27180000	283.7
27183600	283.7
27187200	283.7
27190800	283.7
27194400	283.7
27198000	283.7
27201600	283.7
27205200	283.7
27208800	283.7
27212400	283.7
27216000	283.7
27219600	283.7
27223200	283.7
27226800	283.7
27230400	283.7
27234000	283.7
27237600	283.7
27241200	283.7
27244800	283.7
27248400	283.7
27252000	283.7
27255600	283.7
27259200	283.7
27262800	283.7
27266400	283.7
27270000	283.7
27273600	283.7
27277200	283.7
27280800	283.7
27284400	283.7
27288000	283.7
27291600	283.7
27295200	283.7
27298800	283.7
27302400	283.7
27306000	283.7
27309600	283.7
27313200	283.7
27316800	283.7
27320400	283.7
27324000	283.7
27327600	283.7
27331200	283.7
27334800	283.7
27338400	283.7
27342000	283.7
27345600	283.7
27349200	283.7
27352800	283.7
27356400	283.7
27360000	283.7
27363600	283.7
27367200	283.7
27370800	283.7
27374400	283.7
27378000	283.7
27381600	283.7
27385200	283.7
27388800	283.7
27392400	283.7
27396000	283.7
27399600	283.7
27403200	283.7
27406800	283.7
27410400	283.7
27414000	283.7
27417600	283.7
27421200	283.7
27424800	283.7
27428400	283.7
27432000	283.7
27435600	283.7
27439200	283.7
27442800	283.7
27446400	283.7
27450000	283.7
27453600	283.7
27457200	283.7
27460800	283.7
27464400	283.7
27468000	283.7
27471600	283.7
27475200	283.7
27478800	283.7
27482400	283.7
27486000	283.7
27489600	283.7
27493200	283.7
27496800	283.7
27500400	283.7
27504000	283.7
27507600	283.7
27511200	283.7
27514800	283.7
27518400	283.7
27522000	283.7
27525600	283.7
27529200	283.7
27532800	283.7
27536400	283.7
27540000	283.7
27543600	283.7
27547200	283.7
27550800	283.7
27554400	283.7
27558000	283.7
27561600	283.7
27565200	283.7
27568800	283.7
27572400	283.7
27576000	283.7
27579600	283.7
27583200	283.7
27586800	283.7
27590400	283.7
27594000	283.7
27597600	283.7
27601200	283.7
27604800	283.7
27608400	283.7
27612000	283.7
27615600	283.7
27619200	283.7
27622800	283.7
27626400	283.7
27630000	283.7
27633600	283.7
27637200	283.7
27640800	283.7
27644400	283.7
27648000	283.7
27651600	283.7
27655200	283.7
27658800	283.7
27662400	283.7
27666000	283.7
27669600	283.7
27673200	283.7
27676800	283.7
27680400	283.7
27684000	283.7
27687600	283.7
27691200	283.7
27694800	283.7
27698400	283.7
27702000	283.7
27705600	283.7
27709200	283.7
27712800	283.7
27716400	283.7
27720000	283.7
27723600	283.7
27727200	283.7
27730800	283.7
27734400	283.7
27738000	283.7
27741600	283.7
27745200	283.7
27748800	283.7
27752400	283.7
27756000	283.7
27759600	283.7
27763200	283.7
27766800	283.7
27770400	283.7
27774000	283.7
27777600	283.7
27781200	283.7
27784800	283.7
27788400	283.7
27792000	283.7
27795600	283.7
27799200	283.7
27802800	283.7
27806400	283.7
27810000	283.7
27813600	283.7
27817200	283.7
27820800	283.7
27824400	283.7
27828000	283.7
27831600	283.7
27835200	283.7
27838800	283.7
27842400	283.7
27846000	283.7
27849600	283.7
27853200	283.7
27856800	283.7
27860400	283.7
27864000	283.7
27867600	283.7
27871200	283.7
27874800	283.7
27878400	283.7
27882000	283.7
27885600	283.7
27889200	283.7
27892800	283.7
27896400	283.7
27900000	283.7
27903600	283.7
27907200	283.7
27910800	283.7
27914400	283.7
27918000	283.7
27921600	283.7
27925200	283.7
27928800	283.7
27932400	283.7
27936000	283.7
27939600	283.7
27943200	283.7
27946800	283.7
27950400	283.7
27954000	283.7
27957600	283.7
27961200	283.7
27964800	283.7
27968400	283.7
27972000	283.7
27975600	283.7
27979200	283.7
27982800	283.7
27986400	283.7
27990000	283.7
27993600	283.7
27997200	283.7
28000800	283.7
28004400	283.7
28008000	283.7
28011600	283.7
28015200	283.7
28018800	283.7
28022400	283.7
28026000	283.7
28029600	283.7
28033200	283.7
28036800	283.7
28040400	283.7
28044000	283.7
28047600	283.7
28051200	283.7
28054800	283.7
28058400	283.7
28062000	283.7
28065600	283.7
28069200	283.7
28072800	283.7
28076400	283.7
28080000	283.7
28083600	283.7
28087200	283.7
28090800	283.7
28094400	283.7
28098000	283.7
28101600	283.7
28105200	283.7
28108800	283.7
28112400	283.7
28116000	283.7
28119600	283.7
28123200	283.7
28126800	283.7
28130400	283.7
28134000	283.7
28137600	283.7
28141200	283.7
28144800	283.7
28148400	283.7
28152000	283.7
28155600	283.7
28159200	283.7
28162800	283.7
28166400	283.7
28170000	283.7
28173600	283.7
28177200	283.7
28180800	283.7
28184400	283.7
28188000	283.7
28191600	283.7
28195200	283.7
28198800	283.7
28202400	283.7
28206000	283.7
28209600	283.7
28213200	283.7
28216800	283.7
28220400	283.7
28224000	283.7
28227600	283.7
28231200	283.7
28234800	283.7
28238400	283.7
28242000	283.7
28245600	283.7
28249200	283.7
28252800	283.7
28256400	283.7
28260000	283.7
28263600	283.7
28267200	283.7
28270800	283.7
28274400	283.7
28278000	283.7
28281600	283.7
28285200	283.7
28288800	283.7
28292400	283.7
28296000	283.7
28299600	283.7
28303200	283.7
28306800	283.7
28310400	283.7
28314000	283.7
28317600	283.7
28321200	283.7
28324800	283.7
28328400	283.7
28332000	283.7
28335600	283.7
28339200	283.7
28342800	283.7
28346400	283.7
28350000	283.7
28353600	283.7
28357200	283.7
28360800	283.7
28364400	283.7
28368000	283.7
28371600	283.7
28375200	283.7
28378800	283.7
28382400	283.7
28386000	283.7
28389600	283.7
28393200	283.7
28396800	283.7
28400400	283.7
28404000	283.7
28407600	283.7
28411200	283.7
28414800	283.7
28418400	283.7
28422000	283.7
28425600	283.7
28429200	283.7
28432800	283.7
28436400	283.7
28440000	283.7
28443600	283.7
28447200	283.7
28450800	283.7
28454400	283.7
28458000	283.7
28461600	283.7
28465200	283.7
28468800	283.7
28472400	283.7
28476000	283.7
28479600	283.7
28483200	283.7
28486800	283.7
28490400	283.7
28494000	283.7
28497600	283.7
28501200	283.7
28504800	283.7
28508400	283.7
28512000	283.7
28515600	283.7
28519200	283.7
28522800	283.7
28526400	283.7
28530000	283.7
28533600	283.7
28537200	283.7
28540800	283.7
28544400	283.7
28548000	283.7
28551600	283.7
28555200	283.7
28558800	283.7
28562400	283.7
28566000	283.7
28569600	283.7
28573200	283.7
28576800	283.7
28580400	283.7
28584000	283.7
28587600	283.7
28591200	283.7
28594800	283.7
28598400	283.7
28602000	283.7
28605600	283.7
28609200	283.7
28612800	283.7
28616400	283.7
28620000	283.7
28623600	283.7
28627200	283.7
28630800	283.7
28634400	283.7
28638000	283.7
28641600	283.7
28645200	283.7
28648800	283.7
28652400	283.7
28656000	283.7
28659600	283.7
28663200	283.7
28666800	283.7
28670400	283.7
28674000	283.7
28677600	283.7
28681200	283.7
28684800	283.7
28688400	283.7
28692000	283.7
28695600	283.7
28699200	283.7
28702800	283.7
28706400	283.7
28710000	283.7
28713600	283.7
28717200	283.7
28720800	283.7
28724400	283.7
28728000	283.7
28731600	283.7
28735200	283.7
28738800	283.7
28742400	283.7
28746000	283.7
28749600	283.7
28753200	283.7
28756800	283.7
28760400	283.7
28764000	283.7
28767600	283.7
28771200	283.7
28774800	283.7
28778400	283.7
28782000	283.7
28785600	283.7
28789200	283.7
28792800	283.7
28796400	283.7
28800000	283.7
28803600	283.7
28807200	283.7
28810800	283.7
28814400	283.7
28818000	283.7
28821600	283.7
28825200	283.7
28828800	283.7
28832400	283.7
28836000	283.7
28839600	283.7
28843200	283.7
28846800	283.7
28850400	283.7
28854000	283.7
28857600	283.7
28861200	283.7
28864800	283.7
28868400	283.7
28872000	283.7
28875600	283.7
28879200	283.7
28882800	283.7
28886400	283.7
28890000	283.7
28893600	283.7
28897200	283.7
28900800	283.7
28904400	283.7
28908000	283.7
28911600	283.7
28915200	283.7
28918800	283.7
28922400	283.7
28926000	283.7
28929600	283.7
28933200	283.7
28936800	283.7
28940400	283.7
28944000	283.7
28947600	283.7
28951200	283.7
28954800	283.7
28958400	283.7
28962000	283.7
28965600	283.7
28969200	283.7
28972800	283.7
28976400	283.7
28980000	283.7
28983600	283.7
28987200	283.7
28990800	283.7
28994400	283.7
28998000	283.7
29001600	283.7
29005200	283.7
29008800	283.7
29012400	283.7
29016000	283.7
29019600	283.7
29023200	283.7
29026800	283.7
29030400	283.7
29034000	283.7
29037600	283.7
29041200	283.7
29044800	283.7
29048400	283.7
29052000	283.7
29055600	283.7
29059200	283.7
29062800	283.7
29066400	283.7
29070000	283.7
29073600	283.7
29077200	283.7
29080800	283.7
29084400	283.7
29088000	283.7
29091600	283.7
29095200	283.7
29098800	283.7
29102400	283.7
29106000	283.7
29109600	283.7
29113200	283.7
29116800	283.7
29120400	283.7
29124000	283.7
29127600	283.7
29131200	283.7
29134800	283.7
29138400	283.7
29142000	283.7
29145600	283.7
29149200	283.7
29152800	283.7
29156400	283.7
29160000	283.7
29163600	283.7
29167200	283.7
29170800	283.7
29174400	283.7
29178000	283.7
29181600	283.7
29185200	283.7
29188800	283.7
29192400	283.7
29196000	283.7
29199600	283.7
29203200	283.7
29206800	283.7
29210400	283.7
29214000	283.7
29217600	283.7
29221200	283.7
29224800	283.7
29228400	283.7
29232000	283.7
29235600	283.7
29239200	283.7
29242800	283.7
29246400	283.7
29250000	283.7
29253600	283.7
29257200	283.7
29260800	283.7
29264400	283.7
29268000	283.7
29271600	283.7
29275200	283.7
29278800	283.7
29282400	283.7
29286000	283.7
29289600	283.7
29293200	283.7
29296800	283.7
29300400	283.7
29304000	283.7
29307600	283.7
29311200	283.7
29314800	283.7
29318400	283.7
29322000	283.7
29325600	283.7
29329200	283.7
29332800	283.7
29336400	283.7
29340000	283.7
29343600	283.7
29347200	283.7
29350800	283.7
29354400	283.7
29358000	283.7
29361600	283.7
29365200	283.7
29368800	283.7
29372400	283.7
29376000	283.7
29379600	283.7
29383200	283.7
29386800	283.7
29390400	283.7
29394000	283.7
29397600	283.7
29401200	283.7
29404800	283.7
29408400	283.7
29412000	283.7
29415600	283.7
29419200	283.7
29422800	283.7
29426400	283.7
29430000	283.7
29433600	283.7
29437200	283.7
29440800	283.7
29444400	283.7
29448000	283.7
29451600	283.7
29455200	283.7
29458800	283.7
29462400	283.7
29466000	283.7
29469600	283.7
29473200	283.7
29476800	283.7
29480400	283.7
29484000	283.7
29487600	283.7
29491200	283.7
29494800	283.7
29498400	283.7
29502000	283.7
29505600	283.7
29509200	283.7
29512800	283.7
29516400	283.7
29520000	283.7
29523600	283.7
29527200	283.7
29530800	283.7
29534400	283.7
29538000	283.7
29541600	283.7
29545200	283.7
29548800	283.7
29552400	283.7
29556000	283.7
29559600	283.7
29563200	283.7
29566800	283.7
29570400	283.7
29574000	283.7
29577600	283.7
29581200	283.7
29584800	283.7
29588400	283.7
29592000	283.7
29595600	283.7
29599200	283.7
29602800	283.7
29606400	283.7
29610000	283.7
29613600	283.7
29617200	283.7
29620800	283.7
29624400	283.7
29628000	283.7
29631600	283.7
29635200	283.7
29638800	283.7
29642400	283.7
29646000	283.7
29649600	283.7
29653200	283.7
29656800	283.7
29660400	283.7
29664000	283.7
29667600	283.7
29671200	283.7
29674800	283.7
29678400	283.7
29682000	283.7
29685600	283.7
29689200	283.7
29692800	283.7
29696400	283.7
29700000	283.7
29703600	283.7
29707200	283.7
29710800	283.7
29714400	283.7
29718000	283.7
29721600	283.7
29725200	283.7
29728800	283.7
29732400	283.7
29736000	283.7
29739600	283.7
29743200	283.7
29746800	283.7
29750400	283.7
29754000	283.7
29757600	283.7
29761200	283.7
29764800	283.7
29768400	283.7
29772000	283.7
29775600	283.7
29779200	283.7
29782800	283.7
29786400	283.7
29790000	283.7
29793600	283.7
29797200	283.7
29800800	283.7
29804400	283.7
29808000	283.7
29811600	283.7
29815200	283.7
29818800	283.7
29822400	283.7
29826000	283.7
29829600	283.7
29833200	283.7
29836800	283.7
29840400	283.7
29844000	283.7
29847600	283.7
29851200	283.7
29854800	283.7
29858400	283.7
29862000	283.7
29865600	283.7
29869200	283.7
29872800	283.7
29876400	283.7
29880000	283.7
29883600	283.7
29887200	283.7
29890800	283.7
29894400	283.7
29898000	283.7
29901600	283.7
29905200	283.7
29908800	283.7
29912400	283.7
29916000	283.7
29919600	283.7
29923200	283.7
29926800	283.7
29930400	283.7
29934000	283.7
29937600	283.7
29941200	283.7
29944800	283.7
29948400	283.7
29952000	283.7
29955600	283.7
29959200	283.7
29962800	283.7
29966400	283.7
29970000	283.7
29973600	283.7
29977200	283.7
29980800	283.7
29984400	283.7
29988000	283.7
29991600	283.7
29995200	283.7
29998800	283.7
30002400	283.7
30006000	283.7
30009600	283.7
30013200	283.7
30016800	283.7
30020400	283.7
30024000	283.7
30027600	283.7
30031200	283.7
30034800	283.7
30038400	283.7
30042000	283.7
30045600	283.7
30049200	283.7
30052800	283.7
30056400	283.7
30060000	283.7
30063600	283.7
30067200	283.7
30070800	283.7
30074400	283.7
30078000	283.7
30081600	283.7
30085200	283.7
30088800	283.7
30092400	283.7
30096000	283.7
30099600	283.7
30103200	283.7
30106800	283.7
30110400	283.7
30114000	283.7
30117600	283.7
30121200	283.7
30124800	283.7
30128400	283.7
30132000	283.7
30135600	283.7
30139200	283.7
30142800	283.7
30146400	283.7
30150000	283.7
30153600	283.7
30157200	283.7
30160800	283.7
30164400	283.7
30168000	283.7
30171600	283.7
30175200	283.7
30178800	283.7
30182400	283.7
30186000	283.7
30189600	283.7
30193200	283.7
30196800	283.7
30200400	283.7
30204000	283.7
30207600	283.7
30211200	283.7
30214800	283.7
30218400	283.7
30222000	283.7
30225600	283.7
30229200	283.7
30232800	283.7
30236400	283.7
30240000	283.7
30243600	283.7
30247200	283.7
30250800	283.7
30254400	283.7
30258000	283.7
30261600	283.7
30265200	283.7
30268800	283.7
30272400	283.7
30276000	283.7
30279600	283.7
30283200	283.7
30286800	283.7
30290400	283.7
30294000	283.7
30297600	283.7
30301200	283.7
30304800	283.7
30308400	283.7
30312000	283.7
30315600	283.7
30319200	283.7
30322800	283.7
30326400	283.7
30330000	283.7
30333600	283.7
30337200	283.7
30340800	283.7
30344400	283.7
30348000	283.7
30351600	283.7
30355200	283.7
30358800	283.7
30362400	283.7
30366000	283.7
30369600	283.7
30373200	283.7
30376800	283.7
30380400	283.7
30384000	283.7
30387600	283.7
30391200	283.7
30394800	283.7
30398400	283.7
30402000	283.7
30405600	283.7
30409200	283.7
30412800	283.7
30416400	283.7
30420000	283.7
30423600	283.7
30427200	283.7
30430800	283.7
30434400	283.7
30438000	283.7
30441600	283.7
30445200	283.7
30448800	283.7
30452400	283.7
30456000	283.7
30459600	283.7
30463200	283.7
30466800	283.7
30470400	283.7
30474000	283.7
30477600	283.7
30481200	283.7
30484800	283.7
30488400	283.7
30492000	283.7
30495600	283.7
30499200	283.7
30502800	283.7
30506400	283.7
30510000	283.7
30513600	283.7
30517200	283.7
30520800	283.7
30524400	283.7
30528000	283.7
30531600	283.7
30535200	283.7
30538800	283.7
30542400	283.7
30546000	283.7
30549600	283.7
30553200	283.7
30556800	283.7
30560400	283.7
30564000	283.7
30567600	283.7
30571200	283.7
30574800	283.7
30578400	283.7
30582000	283.7
30585600	283.7
30589200	283.7
30592800	283.7
30596400	283.7
30600000	283.7
30603600	283.7
30607200	283.7
30610800	283.7
30614400	283.7
30618000	283.7
30621600	283.7
30625200	283.7
30628800	283.7
30632400	283.7
30636000	283.7
30639600	283.7
30643200	283.7
30646800	283.7
30650400	283.7
30654000	283.7
30657600	283.7
30661200	283.7
30664800	283.7
30668400	283.7
30672000	283.7
30675600	283.7
30679200	283.7
30682800	283.7
30686400	283.7
30690000	283.7
30693600	283.7
30697200	283.7
30700800	283.7
30704400	283.7
30708000	283.7
30711600	283.7
30715200	283.7
30718800	283.7
30722400	283.7
30726000	283.7
30729600	283.7
30733200	283.7
30736800	283.7
30740400	283.7
30744000	283.7
30747600	283.7
30751200	283.7
30754800	283.7
30758400	283.7
30762000	283.7
30765600	283.7
30769200	283.7
30772800	283.7
30776400	283.7
30780000	283.7
30783600	283.7
30787200	283.7
30790800	283.7
30794400	283.7
30798000	283.7
30801600	283.7
30805200	283.7
30808800	283.7
30812400	283.7
30816000	283.7
30819600	283.7
30823200	283.7
30826800	283.7
30830400	283.7
30834000	283.7
30837600	283.7
30841200	283.7
30844800	283.7
30848400	283.7
30852000	283.7
30855600	283.7
30859200	283.7
30862800	283.7
30866400	283.7
30870000	283.7
30873600	283.7
30877200	283.7
30880800	283.7
30884400	283.7
30888000	283.7
30891600	283.7
30895200	283.7
30898800	283.7
30902400	283.7
30906000	283.7
30909600	283.7
30913200	283.7
30916800	283.7
30920400	283.7
30924000	283.7
30927600	283.7
30931200	283.7
30934800	283.7
30938400	283.7
30942000	283.7
30945600	283.7
30949200	283.7
30952800	283.7
30956400	283.7
30960000	283.7
30963600	283.7
30967200	283.7
30970800	283.7
30974400	283.7
30978000	283.7
30981600	283.7
30985200	283.7
30988800	283.7
30992400	283.7
30996000	283.7
30999600	283.7
31003200	283.7
31006800	283.7
31010400	283.7
31014000	283.7
31017600	283.7
31021200	283.7
31024800	283.7
31028400	283.7
31032000	283.7
31035600	283.7
31039200	283.7
31042800	283.7
31046400	283.7
31050000	283.7
31053600	283.7
31057200	283.7
31060800	283.7
31064400	283.7
31068000	283.7
31071600	283.7
31075200	283.7
31078800	283.7
31082400	283.7
31086000	283.7
31089600	283.7
31093200	283.7
31096800	283.7
31100400	283.7
31104000	283.7
31107600	283.7
31111200	283.7
31114800	283.7
31118400	283.7
31122000	283.7
31125600	283.7
31129200	283.7
31132800	283.7
31136400	283.7
31140000	283.7
31143600	283.7
31147200	283.7
31150800	283.7
31154400	283.7
31158000	283.7
31161600	283.7
31165200	283.7
31168800	283.7
31172400	283.7
31176000	283.7
31179600	283.7
31183200	283.7
31186800	283.7
31190400	283.7
31194000	283.7
31197600	283.7
31201200	283.7
31204800	283.7
31208400	283.7
31212000	283.7
31215600	283.7
31219200	283.7
31222800	283.7
31226400	283.7
31230000	283.7
31233600	283.7
31237200	283.7
31240800	283.7
31244400	283.7
31248000	283.7
31251600	283.7
31255200	283.7
31258800	283.7
31262400	283.7
31266000	283.7
31269600	283.7
31273200	283.7
31276800	283.7
31280400	283.7
31284000	283.7
31287600	283.7
31291200	283.7
31294800	283.7
31298400	283.7
31302000	283.7
31305600	283.7
31309200	283.7
31312800	283.7
31316400	283.7
31320000	283.7
31323600	283.7
31327200	283.7
31330800	283.7
31334400	283.7
31338000	283.7
31341600	283.7
31345200	283.7
31348800	283.7
31352400	283.7
31356000	283.7
31359600	283.7
31363200	283.7
31366800	283.7
31370400	283.7
31374000	283.7
31377600	283.7
31381200	283.7
31384800	283.7
31388400	283.7
31392000	283.7
31395600	283.7
31399200	283.7
31402800	283.7
31406400	283.7
31410000	283.7
31413600	283.7
31417200	283.7
31420800	283.7
31424400	283.7
31428000	283.7
31431600	283.7
31435200	283.7
31438800	283.7
31442400	283.7
31446000	283.7
31449600	283.7
31453200	283.7
31456800	283.7
31460400	283.7
31464000	283.7
31467600	283.7
31471200	283.7
31474800	283.7
31478400	283.7
