#1
double measurement(2928, 8)
#Time	Office2	Office3	Office4	Office5	Office6	Hall1	Hall2
3499200	299.026011	295.6760978	295.8273405	294.570144	293.8691036	291.4	299.0222543
3510000	298.9971092	295.7663578	295.9003752	294.6343059	293.8253175	291.4	299.0442197
3520800	299.034034	295.7344087	295.9278957	294.628184	293.8264838	291.4	299.1008671
3531600	299.0378318	295.6803464	295.8481787	294.6355487	293.894277	291.4	299.1747839
3542400	299.0051439	295.7361555	295.8928607	294.6876585	293.8672539	291.4	299.25
3553200	299.1735253	295.7184677	295.965404	294.6493348	293.8873117	291.4	299.25
3564000	299.2435543	295.7707221	295.8727163	294.6858088	293.8347394	291.4	298.7823699
3574800	298.9643798	295.7183569	295.8959072	298.5851003	293.8695384	291.4	298.2540462
3585600	299.0632076	295.7638434	295.9041902	293.8431498	293.8257221	291.4	297.957781
3596400	299.3205775	295.6810111	298.3119648	292.0341324	293.8017915	291.4	297.6823699
3607200	299.1339878	295.7230918	298.9410399	292.6779475	293.8688436	291.4	298.2947977
3618000	299.0466467	295.6817624	299.0456641	291.5599708	293.8528897	291.4	298.5728324
3628800	298.8712675	295.7216998	298.9442645	291.1415558	293.8770312	291.4	298.716185
3639600	298.9058376	295.7278319	298.9132364	290.9757511	293.870433	291.4	299.0324207
3650400	298.7849705	295.7030919	299.0814734	291.1667627	293.8559822	291.4	299.1419075
3661200	298.5068202	295.8169648	298.8795659	291.1073406	293.8495949	291.4	299.4031792
3672000	298.3812239	295.7005535	298.7025358	291.1682793	293.8342561	291.4	299.0966472
3682800	299.2211809	295.7911811	296.8249274	291.1588183	293.9319592	291.4	298.0543353
3693600	299.3293058	295.6629185	296.7211844	291.232543	293.8646528	291.4	297.4893064
3704400	299.2032075	295.6813	296.7970226	291.2342773	293.8230631	291.4	298.2355908
3715200	299.1106931	295.722774	296.731907	291.2350577	293.8473695	291.4	298.499711
3726000	299.1342191	295.742803	296.7484098	291.2454332	293.8859822	291.4	298.7205202
3736800	298.7282364	295.6994793	296.6062711	291.2424853	293.8803463	291.4	298.4549133
3747600	298.7360801	295.7805182	296.8120455	297.4049851	293.8721898	291.4	297.6604046
3758400	299.1445948	295.7625717	296.7322538	294.1949128	293.7956643	291.4	298.7459654
3769200	299.5058594	295.7574339	296.7482502	292.4548683	293.8931482	291.4	299.005102
3780000	299.1838722	295.6716178	296.7842191	292.1435544	293.8098839	291.4	298.95
3790800	299.1349127	295.723959	296.728352	291.9614446	293.9187568	291.4	298.95
3801600	299.1538611	295.7240052	296.711988	291.8293944	293.8105183	291.4	298.9427746
3812400	299.1503751	295.7055776	296.6977452	291.746329	293.8872249	291.4	298.95
3823200	298.7572538	295.6852884	296.745722	291.6671962	293.8549707	291.4	298.95
3834000	298.8424272	295.750433	296.7502307	297.1240457	293.79841	291.4	299.1687861
3844800	299.1980919	295.735722	296.7790168	294.936907	293.8718492	291.4	298.7092486
3855600	299.4899413	295.7257844	296.725203	292.4248833	293.8878483	291.4	297.1223032
3866400	299.1241323	295.7493059	296.7226006	291.7647973	293.8185255	291.4	298.6511527
3877200	299.1287277	295.7229475	296.6702596	291.3393349	293.8914446	291.4	298.85
3888000	299.1292479	295.6661556	296.7102018	290.9203464	293.7956065	291.4	298.7910405
3898800	299.0775717	295.8060977	296.7233232	290.7443638	293.8653463	291.4	298.8575145
3909600	298.9561666	295.6540918	296.6979246	290.8868783	293.8267336	291.4	298.9710983
3920400	298.7648549	295.7353174	296.7151728	290.9683859	293.8351004	291.4	299.1811239
3931200	298.7768837	295.7768243	296.7472399	291.019109	293.884467	291.4	297.4215134
3942000	299.3463842	295.6373465	295.3030607	290.8511657	293.8166468	291.4	297.956414
3952800	299.3866468	295.7331786	292.3871383	290.5811557	293.9350285	291.4	298.5208092
3963600	299.2152884	295.7258378	291.6769072	290.3043638	293.7877164	291.4	298.466474
3974400	296.9320455	295.2113539	291.9527949	290.7291063	293.73072	291.4	298.5485549
3985200	293.420404	293.8738145	292.0396527	290.9788435	292.3664157	291.4	298.3727666
3996000	292.2137278	293.3118203	291.6600863	290.6033521	291.9243059	291.4	297.5947977
4006800	291.4698839	292.9582942	291.3414735	290.3062135	291.6992191	291.4	296.9115607
4017600	290.879566	292.6392191	291.0921672	290.1189013	291.5385835	291.4	296.4115607
4028400	290.3403166	292.2822762	290.8749564	289.9158499	291.3797401	291.4	295.9557803
4039200	289.8409533	291.9731787	290.6488435	289.7201441	291.2534387	291.4	295.5695965
4050000	289.3985257	291.6928609	290.4101441	289.51367	291.1272831	291.4	295.2144509
4060800	288.9992771	291.4228029	290.206647	289.3371672	290.9785832	291.4	294.9046243
4071600	288.637543	291.1687279	290.0381786	289.1691618	290.8304622	291.4	294.6078035
4082400	288.2982705	290.9369647	289.916994	289.0136413	290.6828897	291.4	294.3456647
4093200	288.060202	290.974697	289.7945242	289.0163397	290.7150139	291.4	294.1534582
4104000	287.9423697	290.8476008	289.7540166	289.5726297	291.010462	291.4	294.2595376
4114800	287.6379187	290.5602597	289.6676874	288.9363581	290.7366759	291.4	293.9693642
4125600	287.445202	290.2980921	289.4983811	288.7050863	290.422832	291.4	293.482948
4136400	287.2789592	290.1279765	289.3071383	288.5120805	290.258641	291.4	293.1864162
4147200	287.0334003	289.9105184	289.1422475	288.3257922	290.0552019	291.4	292.816763
4158000	286.7510401	289.6413869	288.9963869	288.1493927	289.7465126	291.4	292.376513
4168800	286.9018494	289.4339301	288.8411269	287.8536702	289.6917047	291.4	291.9973988
4179600	292.1973985	293.6174851	292.85841	289.6167337	293.3103753	291.4	292.3398844
4190400	296.1156642	296.5067047	296.3871093	290.5080633	293.8687568	291.4	292.7508671
4201200	296.8268294	297.5268872	296.2140052	289.9585545	293.8073984	291.4	292.616763
4212000	294.6234965	297.9025716	294.4407508	289.8894521	293.2943222	291.4	292.4182997
4222800	290.3949995	295.1699128	291.8270515	290.1034967	291.6380343	291.4	292.7320809
4233600	289.3062424	294.6420804	291.0612712	289.5577452	291.1465603	291.4	292.4855491
4244400	288.5864447	294.2925718	290.6308376	289.2277453	290.7559823	291.4	291.7210983
4255200	289.3394967	293.9686387	290.5380766	287.5708576	291.1392009	291.4	290.7168639
4266000	295.7488145	298.0878607	296.0184388	294.127803	293.8449996	291.4	292.6303468
4276800	296.2858665	297.7891324	296.2033232	297.5787856	293.8305776	291.4	294.2812139
4287600	296.3170273	298.961857	294.8481419	297.4641171	293.831366	291.4	294.1447205
4298400	291.4922249	294.8156352	292.8111555	292.5486989	292.5991926	291.4	294.5698847
4309200	289.9526007	293.6397105	292.1024851	291.5031787	291.9691613	291.4	294.0523121
4320000	289.258699	293.1694504	291.6263291	291.1048551	291.7358377	291.4	293.1638728
4330800	288.7757921	292.8590485	291.3149708	290.8437568	291.6291036	291.4	292.450578
4341600	288.3529765	292.5108376	291.1329966	290.6725932	291.5880402	291.4	291.9963977
4352400	291.400292	294.0624264	292.8947072	293.5890639	292.9772804	291.4	291.7116959
4363200	295.9545634	297.8294181	296.3226738	293.0850432	293.9359762	291.4472596	293.1491254
4374000	296.6944375	299.1425642	297.3060513	290.8006336	293.8048699	291.237032	294.128098
4384800	297.0829101	299.2427083	297.5833136	290.1029968	293.8708641	290.7618157	294.3580692
4395600	297.6815557	299.1750427	298.0493943	289.826455	293.8968583	290.5453886	294.4713256
4406400	297.9858784	299.1464836	298.2746969	289.6250718	293.8510082	290.4396248	294.6024496
4417200	292.5916997	295.5374633	294.0635441	291.1197403	292.6334	290.6479885	294.824928
4428000	292.6825863	295.4740373	294.1855516	289.4122078	292.780315	290.854732	294.3222397
4438800	296.9670889	298.8472905	297.4923337	296.4683568	293.9074635	291.0054599	292.5491354
4449600	297.1314938	299.1631028	297.7946546	297.011498	293.8846681	292.1269452	292.8315562
4460400	297.9390196	299.362593	298.701181	297.0939937	293.7696834	291.9672908	292.824928
4471200	298.1938323	299.2152732	298.7706623	297.2508063	293.9515269	291.2197409	293.1126437
4482000	299.2507487	299.3997689	299.5010944	297.1213827	293.8435731	291.4373193	293.728098
4492800	299.4700571	299.3155902	299.4382415	297.1521032	293.8345529	291.4499992	294.2154179
4503600	299.1374058	299.1218438	299.0946392	297.157377	293.8755327	291.5387604	294.679683
4514400	299.0271176	299.1037169	299.1157343	297.0379822	293.8789908	291.7260808	295.1430836
4525200	298.8552732	298.9858208	298.9188179	297.0884433	293.7801437	292.114265	295.965562
4536000	299.070057	297.2130542	299.0895095	297.1506623	293.9266566	292.1900578	296.7955331
4546800	299.2953884	296.2759648	299.1914692	297.0668294	293.7865126	292.0733429	297.1324207
4557600	298.7319878	296.290864	298.751642	297.0401147	293.8545817	291.4730548	297.0491354
4568400	298.5588756	296.3125643	298.9872904	297.1622761	293.8957632	291.0919538	296.95
4579200	298.5537351	296.3912063	299.0728812	297.0770312	293.8521321	290.8157064	296.95
4590000	298.7773769	296.2998841	299.3588787	297.1980454	293.86408	290.6940924	296.95
4600800	298.9368582	296.4509218	299.3079821	297.1144375	293.7906912	290.4984145	296.9522989
4611600	298.6835729	296.2393654	298.8993366	297.2408352	293.8415269	290.4946681	297.2808357
4622400	298.1025355	296.3047546	298.8109504	296.9752732	293.9298554	290.6580692	297.8252161
4633200	298.4336883	296.4621898	299.1956767	297.0860225	293.7765989	290.5304033	297.7834294
4644000	298.7923336	296.3509792	299.4253596	297.1750428	293.9224491	290.1517291	297.4770893
4654800	299.1146103	296.3529964	299.1467717	297.1499994	293.7926796	290.1612069	297.3278098
4665600	299.4001431	296.3583904	299.2574132	297.1305758	293.9282128	290.1465418	297.2260807
4676400	299.4770311	296.433573	299.4486449	297.1661776	293.8494536	290.15	297.2278098
4687200	299.0421319	296.3114979	299.0586737	297.0472905	293.8171177	290.1603747	297.3261494
4698000	298.5679822	296.1621897	298.5668871	296.9623625	293.8106624	290.2229109	297.8698847
4708800	297.8893078	296.2314981	298.2080687	297.0971464	293.8442071	290.2185882	298.4119597
4719600	297.9429678	296.4898267	298.2803453	297.1226796	293.8735442	290.1641211	298.6955331
4730400	297.6764836	296.1863972	297.8406623	297.0139764	293.8807488	290.2061962	298.7041787
4741200	297.5474634	296.3319882	297.6744375	297.1067717	293.8418151	290.2632569	298.6834294
4752000	297.2424778	296.2990196	297.3416709	297.0811234	293.8304318	290.4448125	298.65
4762800	297.0286738	296.3869161	297.2149563	297.1491926	293.8121897	290.6842941	298.65
4773600	297.3789621	296.6432848	297.6573194	297.2206046	293.916455	291.3775863	298.65
4784400	296.9522761	296.1560513	297.6104894	296.9640052	293.8562531	292.1465419	298.5370317
4795200	296.783419	296.3380455	297.4051719	297.2371547	293.8680975	292.2226228	296.9214697
4806000	297.4404908	296.5345659	296.4916468	297.2359821	293.9310946	292.2791912	296.7247826
4816800	297.5812963	296.2235153	294.8692501	297.0235442	293.7747546	292.073919	297.7145533
4827600	297.5471176	296.3846104	295.0660514	297.1278381	293.9287892	292.1185878	298.0306916
4838400	297.6132271	296.3754749	294.8765413	297.0851868	293.7889622	292.1143677	298.1497118
4849200	297.5856316	296.2751293	294.9555616	297.1497689	293.8977229	291.9891925	298.15
4860000	297.0868582	296.4424996	294.9958329	297.1297982	293.8274708	292.1396253	298.15
4870800	297.5594519	296.406887	294.9993943	297.2490773	293.8633136	292.4958209	297.0318966
4881600	297.5452445	296.3614692	294.9254462	294.5453885	293.8983857	292.6528819	297.7678674
4892400	298.0408945	296.6011724	294.9612341	293.4020365	293.8592897	292.6256922	298.0568111
4903200	298.4897689	295.5146392	294.982305	292.9997114	293.81072	292.3456773	298.116954
4914000	298.5281839	294.6149852	294.9928238	292.6322762	293.8465989	291.9926508	298.1381844
4924800	298.5018439	294.3082992	294.9302589	292.3426508	293.8600283	291.7848708	298.1370317
4935600	298.406743	294.0742645	294.9874924	292.0990773	293.9156767	291.6085013	298.15
4946400	298.0212386	294.0195384	294.9337459	292.2314406	293.8163972	291.8497116	298.1860231
4957200	298.7871464	294.4377516	294.9710946	292.2630252	293.8537747	292.0010082	298.4817003
4968000	298.6195356	294.4305503	294.9719415	292.2686082	293.8686372	292.1549133	298.6546512
4978800	298.5890772	294.3476942	294.9099131	291.8488756	293.8709505	291.9220463	298.2191643
4989600	298.452803	294.4620514	294.9586412	291.583121	293.8017047	291.6145532	298.35
5000400	298.2622473	294.3630544	295.0257056	291.4612675	293.8790198	291.5234099	298.35
5011200	298.1588756	294.4778961	294.9039189	291.4027376	293.8494806	291.5154174	298.4153179
5022000	298.1490457	294.3722536	295.0359822	291.3526874	293.8467912	291.4702305	298.45
5032800	297.8674059	294.4330832	294.9787892	291.2848409	293.8859937	291.4825642	298.45
5043600	298.8443347	294.426358	294.9314157	293.0794794	293.8268781	291.8958213	298.6485549
5054400	298.5511234	294.3734866	294.9889909	294.6064836	293.8458208	292.6393067	298.8837176
5065200	298.5144214	294.4401151	294.0833521	292.2176585	293.9397966	292.5687858	298.95
5076000	298.514782	294.4717098	293.050927	291.9207532	293.8580575	292.4208089	298.8885507
5086800	298.5823337	294.3970023	293.2362531	291.8137173	293.8395096	292.3500008	298.7756484
5097600	298.5466565	294.3708353	293.2472043	291.7512387	293.7757344	292.3500008	298.75
5108400	298.5967046	294.4733232	293.1849129	291.6760401	293.9367336	292.3092492	298.6793948
5119200	298.1570888	294.4485298	293.2288754	291.6185585	293.8314981	292.2041789	298.6502882
5130000	298.3807775	294.3235832	293.1999994	291.5952887	293.8498261	292.29294	298.733815
5140800	298.6180052	294.4367141	293.1833715	291.6565413	293.7961091	292.3710983	298.8442363
5151600	298.2623914	294.4642359	293.2430831	291.7087603	293.9272041	292.502449	298.85
5162400	298.3647682	294.4409531	293.2164445	291.6813001	293.8565891	292.4465311	298.8098266
5173200	298.4420167	294.3921323	293.2059361	291.6449566	293.8360803	292.3675797	298.7064841
5184000	298.5021671	294.3735253	293.2252307	291.599884	293.8171383	292.3093666	298.6309249
5194800	298.5777805	294.4247545	293.2050428	291.5506048	293.8986738	292.2208095	298.55
5205600	298.487204	294.4521897	293.1962818	291.5225928	293.830086	292.15	298.5713873
5216400	298.4148549	294.3797976	293.2058667	291.58815	293.8518493	292.2338153	298.704755
5227200	298.3438611	294.4301436	293.2221897	291.6915557	293.9000572	292.3231995	298.8361671
5238000	298.4388145	294.4061557	293.190722	291.6165026	293.8158088	292.2901739	298.8413295
5248800	298.474034	294.4252445	293.2063396	291.5000572	293.8744088	292.1612392	298.75
5259600	298.4582075	294.5093059	293.2121672	291.4297106	293.7974273	292.1283861	298.6684971
5270400	298.3872041	294.3669446	293.2787602	291.4016426	293.9016136	292.15	298.6716138
5281200	298.4076075	294.4076365	293.2235154	291.3565413	293.803746	292.0719017	298.6757225
5292000	298.3783521	294.4971092	293.2112134	291.3444217	293.8538146	292.0502886	298.7491354
5302800	298.3116709	294.3786738	293.2025355	291.3818152	293.8519016	292.111095	298.7868876
5313600	298.1827451	294.3979186	293.2143926	291.4806353	293.8612134	292.2841043	298.8508671
5324400	298.0523914	294.4091349	293.218184	291.552334	293.8904606	292.5969739	298.906196
5335200	298.1575428	294.41367	293.2157221	291.6345661	293.8549707	292.8840059	298.8578035
5346000	298.2028525	294.493573	293.2175789	291.7389909	293.9171754	293.0393059	298.85
5356800	298.2941205	294.4176875	293.2230053	291.7636986	293.7924273	293.0491351	298.7601156
5367600	298.4197682	294.3667139	293.1723339	291.7534577	293.8827661	292.9517335	298.7474063
5378400	298.5383568	294.4890484	293.2158209	291.7058208	293.8796249	292.8206058	298.654611
5389200	298.51367	294.3751728	293.2542191	291.7498262	293.8457221	292.7600869	298.6736994
5400000	298.7628812	294.4064838	293.2158497	291.7222763	293.8090773	292.6716764	298.75
5410800	299.0657343	294.39121	293.1736019	291.5433713	293.8895097	292.4145532	298.6849711
5421600	299.5962313	294.4218547	293.2177966	291.2566373	293.8745504	292.1456647	298.4794798
5432400	299.2396535	294.4222474	293.1773483	291.0429391	293.8745529	291.9701723	298.3586455
5443200	299.0685872	294.4838323	293.2094519	290.9095674	293.8033812	291.8543235	298.4219653
5454000	299.1303751	294.3636123	293.2527452	290.8185546	293.8508063	291.7939312	298.5243516
5464800	299.1314979	294.4674923	293.2087027	290.7533137	293.8979822	291.6122477	298.6384726
5475600	298.9562711	294.3743637	293.2419938	290.9502021	293.8388435	291.7817003	299.0395954
5486400	298.8788178	294.4489331	293.2080687	291.2687028	293.8063108	292.1104045	299.439049
5497200	299.1894806	294.3597401	293.2244952	291.1347835	293.8756192	292.2318447	299.3811239
5508000	299.3572537	294.4420226	293.1447105	290.9363579	293.8829187	292.0846818	299.1268786
5518800	299.1066852	294.4809218	293.2680399	290.8211815	293.7829102	292.0396249	298.9880403
5529600	298.9716132	294.4062243	293.2174635	290.8522188	293.8671753	292.1180114	298.9849711
5540400	298.9212133	294.3812135	293.1656643	290.9042771	293.8885256	292.149422	299.0448127
5551200	298.956104	294.4508718	293.2286042	290.9915694	293.835639	292.15	299.1026163
5562000	298.9019302	294.4365704	293.2589909	291.1362821	293.831354	292.2151299	299.3196532
5572800	298.8824849	294.3899417	293.206329	291.2447974	293.901647	292.2540466	299.3433718
5583600	298.8598264	294.380115	293.2314115	291.2288471	293.8317287	292.2543232	299.2580692
5594400	298.9216612	294.4384834	293.1586001	291.2115447	293.8436147	292.2500004	299.1529155
5605200	298.722132	294.5187604	293.2094807	291.2628815	293.8503165	292.3028908	299.15
5616000	298.6212963	294.3979535	293.2411236	291.3239192	293.8548122	292.3485598	299.0940922
5626800	298.5754619	294.3514737	293.2565891	291.3653751	293.8737567	292.348848	299.05
5637600	298.6431118	294.4330253	293.1455905	291.3795673	293.8483568	292.3089601	299.0223343
5648400	298.7186161	294.490403	293.2350428	291.8318152	293.8689908	292.3439489	299.0315029
5659200	298.8189849	294.3573618	293.2056227	291.8730721	292.4822894	292.3500008	299.0517341
