#1
double measurement(105408, 2)
#Time	AHUTempSUPSetpoint
20500800	23.49588984
20501100	23.4957787
20501400	23.4954293
20501700	23.49592868
20502000	23.49564015
20502300	23.49569563
20502600	23.49573023
20502900	23.49572338
20503200	23.49559576
20503500	23.49558482
20503800	23.49575667
20504100	23.49601191
20504400	23.49571783
20504700	23.49523477
20505000	23.49569009
20505300	23.49563868
20505600	23.49559021
20505900	23.49568454
20506200	23.49535325
20506500	23.49592313
20506800	23.49550698
20507100	23.49550943
20507400	23.49555137
20507700	23.49569563
20508000	23.49592313
20508300	23.49581101
20508600	23.4956235
20508900	23.49575716
20509200	23.49593423
20509500	23.49590093
20509800	23.49552558
20510100	23.49570118
20510400	23.49572893
20510700	23.49586487
20511000	23.49549033
20511300	23.49550698
20511600	23.49580106
20511900	23.4954071
20512200	23.49564015
20512500	23.49583256
20512800	23.49587319
20513100	23.49568454
20513400	23.49549866
20513700	23.4958177
20514000	23.49554027
20514300	23.49571228
20514600	23.49547173
20514900	23.49531278
20515200	23.49544595
20515500	23.49570869
20515800	23.49577332
20516100	23.49536941
20516400	23.49531833
20516700	23.49578996
20517000	23.49572485
20517300	23.49527949
20517600	23.49572338
20517900	23.495224
20518200	23.49552558
20518500	23.49575112
20518800	23.49577332
20519100	23.49576793
20519400	23.49540156
20519700	23.49546096
20520000	23.49532387
20520300	23.4956457
20520600	23.49573562
20520900	23.49566789
20521200	23.49566789
20521500	23.4954293
20521800	23.49563329
20522100	23.49570673
20522400	23.49555692
20522700	23.49554174
20523000	23.4956235
20523300	23.49560637
20523600	23.49550698
20523900	23.49570673
20524200	23.49584871
20524500	23.4956346
20524800	23.49566234
20525100	23.49561795
20525400	23.49601028
20525700	23.49573447
20526000	23.49569009
20526300	23.49550943
20526600	23.49571783
20526900	23.49572485
20527200	23.49574002
20527500	23.49593977
20527800	23.49583794
20528100	23.4958177
20528400	23.49580661
20528700	23.49556802
20529000	23.49571946
20529300	23.4958288
20529600	23.49572338
20529900	23.49573023
20530200	23.49592868
20530500	23.49577332
20530800	23.4956124
20531100	23.49585655
20531400	23.49587025
20531700	23.49580106
20532000	23.49575112
20532300	23.49557356
20532600	23.4958541
20532900	23.495851
20533200	23.49567899
20533500	23.49556328
20533800	23.49567899
20534100	23.49550404
20534400	23.49549588
20534700	23.49565679
20535000	23.49569253
20535300	23.49592313
20535600	23.49586764
20535900	23.49580563
20536200	23.49550143
20536500	23.49580106
20536800	23.4958164
20537100	23.4958399
20537400	23.49590093
20537700	23.4957787
20538000	23.49586764
20538300	23.49584545
20538600	23.49567099
20538900	23.49580661
20539200	23.495851
20539500	23.49583794
20539800	23.49577886
20540100	23.49591203
20540400	23.49567099
20540700	23.49583435
20541000	23.49587319
20541300	23.49571946
20541600	23.49591758
20541900	23.49572338
20542200	23.49577332
20542500	23.49557911
20542800	23.49550698
20543100	23.4957033
20543400	23.49574002
20543700	23.49567899
20544000	23.49576793
20544300	23.49573447
20544600	23.49585655
20544900	23.49567099
20545200	23.49578441
20545500	23.49575112
20545800	23.49586487
20546100	23.49576222
20546400	23.49574557
20546700	23.49584333
20547000	23.49602855
20547300	23.49547369
20547600	23.49578947
20547900	23.4956457
20548200	23.495851
20548500	23.49583794
20548800	23.49578996
20549100	23.49567344
20549400	23.49575716
20549700	23.49574002
20550000	23.49577886
20550300	23.49590257
20550600	23.49589539
20550900	23.49578996
20551200	23.49585948
20551500	23.49554027
20551800	23.49578996
20552100	23.49525093
20552400	23.49571783
20552700	23.49556802
20553000	23.49563329
20553300	23.49565125
20553600	23.49567344
20553900	23.4958164
20554200	23.49538491
20554500	23.49577886
20554800	23.49586487
20555100	23.49586209
20555400	23.4956346
20555700	23.49592411
20556000	23.49575112
20556300	23.495851
20556600	23.4955956
20556900	23.49587319
20557200	23.4958177
20557500	23.4955956
20557800	23.49574002
20558100	23.49556247
20558400	23.49582178
20558700	23.49556802
20559000	23.49565125
20559300	23.49574639
20559600	23.49559576
20559900	23.4956346
20560200	23.49547173
20560500	23.4958177
20560800	23.49552363
20561100	23.49530723
20561400	23.49550404
20561700	23.49566789
20562000	23.49569009
20562300	23.49553636
20562600	23.49565679
20562900	23.49548789
20563200	23.49569563
20563500	23.49558466
20563800	23.49553636
20564100	23.4958177
20564400	23.49559576
20564700	23.49580661
20565000	23.4954825
20565300	23.49571783
20565600	23.49570118
20565900	23.49575177
20566200	23.4958288
20566500	23.49574639
20566800	23.49557911
20567100	23.49587319
20567400	23.49597862
20567700	23.49582178
20568000	23.49571783
20568300	23.49585655
20568600	23.4958164
20568900	23.49564015
20569200	23.49566789
20569500	23.49566561
20569800	23.49591203
20570100	23.49589539
20570400	23.49582178
20570700	23.49572893
20571000	23.49590093
20571300	23.49578409
20571600	23.4954404
20571900	23.49598416
20572200	23.49582178
20572500	23.49559576
20572800	23.49596197
20573100	23.49568715
20573400	23.49568454
20573700	23.49584545
20574000	23.49576254
20574300	23.49570118
20574600	23.4956235
20574900	23.49583794
20575200	23.49584545
20575500	23.49560686
20575800	23.49553097
20576100	23.4958177
20576400	23.49562905
20576700	23.49582717
20577000	23.49569563
20577300	23.49585655
20577600	23.49578947
20577900	23.49588429
20578200	23.49581216
20578500	23.49583256
20578800	23.49585655
20579100	23.49586764
20579400	23.49595104
20579700	23.49589539
20580000	23.49585655
20580300	23.49604259
20580600	23.49609514
20580900	23.49591758
20581200	23.49559021
20581500	23.49590648
20581800	23.49610623
20582100	23.49577332
20582400	23.49581216
20582700	23.49578996
20583000	23.49584871
20583300	23.49593977
20583600	23.49572338
20583900	23.49590257
20584200	23.49595642
20584500	23.49595087
20584800	23.4959995
20585100	23.49566234
20585400	23.49582325
20585700	23.49583794
20586000	23.49579551
20586300	23.49585655
20586600	23.49578947
20586900	23.49594532
20587200	23.49582325
20587500	23.49588641
20587800	23.49588984
20588100	23.496023
20588400	23.49587025
20588700	23.49586209
20589000	23.49605075
20589300	23.49608029
20589600	23.49601191
20589900	23.49592868
20590200	23.49609644
20590500	23.49593977
20590800	23.4960563
20591100	23.49611798
20591400	23.49610069
20591700	23.49607294
20592000	23.49615568
20592300	23.49596197
20592600	23.49596197
20592900	23.49588641
20593200	23.49600636
20593500	23.49607294
20593800	23.49597258
20594100	23.49595642
20594400	23.49615062
20594700	23.49594565
20595000	23.49623385
20595300	23.49601746
20595600	23.49625801
20595900	23.49596197
20596200	23.49631708
20596500	23.49604797
20596800	23.49587319
20597100	23.49590648
20597400	23.49633879
20597700	23.49614508
20598000	23.49603965
20598300	23.49610721
20598600	23.4962283
20598900	23.49619501
20599200	23.49623108
20599500	23.49627269
20599800	23.49620056
20600100	23.49598873
20600400	23.49622276
20600700	23.49588984
20601000	23.49625801
20601300	23.49610623
20601600	23.496023
20601900	23.49650035
20602200	23.49607294
20602500	23.49650019
20602800	23.49646265
20603100	23.49633928
20603400	23.49654458
20603700	23.49630648
20604000	23.49637812
20604300	23.49632263
20604600	23.49632263
20604900	23.49627824
20605200	23.49620056
20605500	23.49642496
20605800	23.49641696
20606100	23.49636702
20606400	23.49658652
20606700	23.49618946
20607000	23.49656122
20607300	23.49608029
20607600	23.25450516
20607900	21.9160462
20608200	21.82283794
20608500	21.82173278
20608800	21.82172723
20609100	21.82166391
20609400	21.78309082
20609700	21.27099078
20610000	20.4264229
20610300	20.42639386
20610600	20.42622185
20610900	20.42628827
20611200	20.42609423
20611500	20.42606649
20611800	20.42622903
20612100	20.42603319
20612400	20.42607758
20612700	20.42628827
20613000	20.42616636
20613300	20.42603874
20613600	20.42604592
20613900	20.42612752
20614200	20.42604984
20614500	20.42615902
20614800	20.42629398
20615100	20.42594996
20615400	20.42615363
20615700	20.42574466
20616000	20.42605539
20616300	20.42620749
20616600	20.42604984
20616900	20.42605539
20617200	20.42588974
20617500	20.42623849
20617800	20.42586119
20618100	20.42613307
20618400	20.42608362
20618700	20.4260221
20619000	20.42614417
20619300	20.42590052
20619600	20.42590557
20619900	20.42588893
20620200	20.42601655
20620500	20.42605539
20620800	20.42571741
20621100	20.42576131
20621400	20.42593332
20621700	20.42577796
20622000	20.42621826
20622300	20.42591112
20622600	20.42588893
20622900	20.42593283
20623200	20.42582234
20623500	20.42601655
20623800	20.42570125
20624100	20.42590557
20624400	20.4256851
20624700	20.42597771
20625000	20.42562814
20625300	20.42565034
20625600	20.42573357
20625900	20.42598326
20626200	20.42597771
20626500	20.42593821
20626800	20.42590003
20627100	20.42573911
20627400	20.42585743
20627700	20.42551717
20628000	20.42570664
20628300	20.4257835
20628600	20.42577241
20628900	20.42580015
20629200	20.42606746
20629500	20.42567808
20629800	20.42587783
20630100	20.42573357
20630400	20.42555601
20630700	20.42570027
20631000	20.42555585
20631300	20.42596661
20631600	20.42570125
20631900	20.42582234
20632200	20.42571137
20632500	20.42526748
20632800	20.42571741
20633100	20.42566698
20633400	20.42562259
20633700	20.42556123
20634000	20.42546168
20634300	20.42564479
20634600	20.42558816
20634900	20.42551162
20635200	20.4256474
20635500	20.42532297
20635800	20.42563369
20636100	20.42570582
20636400	20.42533504
20636700	20.42545059
20637000	20.42559485
20637300	20.42543737
20637600	20.42552272
20637900	20.4254062
20638200	20.42544275
20638500	20.42542839
20638800	20.42546968
20639100	20.42557266
20639400	20.42548388
20639700	20.42547833
20640000	20.4254266
20640300	20.4255782
20640600	20.42523419
20640900	20.42546968
20641200	20.42544504
20641500	20.42533406
20641800	20.42538955
20642100	20.42549661
20642400	20.4253135
20642700	20.42526748
20643000	20.42513986
20643300	20.42523419
20643600	20.42534043
20643900	20.42569473
20644200	20.42531187
20644500	20.42525426
20644800	20.42529522
20645100	20.42518425
20645400	20.42525083
20645700	20.42521656
20646000	20.42534043
20646300	20.42506218
20646600	20.42518425
20646900	20.42521754
20647200	20.42514655
20647500	20.42527303
20647800	20.42502334
20648100	20.42502807
20648400	20.42513431
20648700	20.42485133
20649000	20.42486798
20649300	20.42519502
20649600	20.42531187
20649900	20.42488266
20650200	20.42499005
20650500	20.42532851
20650800	20.42501192
20651100	20.42494566
20651400	20.42503998
20651700	20.42513578
20652000	20.42511212
20652300	20.4249956
20652600	20.425384
20652900	20.425055
20653200	20.42503998
20653500	20.42486112
20653800	20.42500669
20654100	20.42501224
20654400	20.42460801
20654700	20.42500669
20655000	20.4251676
20655300	20.42478034
20655600	20.42487353
20655900	20.42501224
20656200	20.42509547
20656500	20.42475341
20656800	20.42487353
20657100	20.4251304
20657400	20.42497895
20657700	20.42494011
20658000	20.42504961
20658300	20.42487907
20658600	20.4249956
20658900	20.42483958
20659200	20.42513431
20659500	20.42469597
20659800	20.42470707
20660100	20.42492575
20660400	20.42483468
20660700	20.42491498
20661000	20.42500114
20661300	20.42480139
20661600	20.42481265
20661900	20.4249623
20662200	20.42486243
20662500	20.42482881
20662800	20.42485133
20663100	20.42500114
20663400	20.42482914
20663700	20.42459724
20664000	20.42501779
20664300	20.4248342
20664600	20.42486243
20664900	20.42481249
20665200	20.42495268
20665500	20.42478475
20665800	20.42490682
20666100	20.42502807
20666400	20.42485688
20666700	20.42454061
20667000	20.42448512
20667300	20.42481804
20667600	20.42466823
20667900	20.42462955
20668200	20.42482914
20668500	20.42491791
20668800	20.42479111
20669100	16.54597467
20669400	16.4247681
20669700	16.42483958
20670000	16.42487353
20670300	16.4247681
20670600	16.42490127
20670900	16.42470494
20671200	16.42471261
20671500	16.42461878
20671800	16.42476255
20672100	16.42471816
20672400	16.42468879
20672700	16.42451841
20673000	16.42469597
20673300	16.42470152
20673600	16.42470494
20673900	16.42469597
20674200	16.42485133
20674500	16.42466725
20674800	16.42460164
20675100	16.42462955
20675400	16.42501779
20675700	16.42502334
20676000	16.4246457
20676300	16.4247792
20676600	16.42485133
20676900	16.42457945
20677200	16.42507654
20677500	16.4249956
20677800	16.42496785
20678100	16.42487353
20678400	16.42492346
20678700	16.42500653
20679000	16.42480694
20679300	16.42513431
20679600	16.42490421
20679900	16.42480139
20680200	16.42489017
20680500	16.42506773
20680800	16.42515194
20681100	16.4251898
20681400	16.4252009
20681700	16.42497422
20682000	16.42510102
20682300	16.42525965
20682600	16.42511767
20682900	16.42511767
20683200	16.42528657
20683500	16.42526193
20683800	16.42545059
20684100	16.42530077
20684400	16.42545891
20684700	16.42545891
20685000	16.42545891
20685300	16.42545891
20685600	16.42545891
20685900	16.42545891
20686200	16.42545891
20686500	16.42545891
20686800	16.42545891
20687100	16.42545891
20687400	16.42545891
20687700	16.42545891
20688000	16.42545891
20688300	16.42545891
20688600	16.42545891
20688900	16.42545891
20689200	16.42545891
20689500	16.42545891
20689800	16.42545891
20690100	16.42545891
20690400	16.42545891
20690700	16.42545891
20691000	16.42545891
20691300	16.42545891
20691600	16.42545891
20691900	16.42545891
20692200	16.42545891
20692500	16.42545891
20692800	16.42545891
20693100	16.42545891
20693400	16.42545891
20693700	16.42545891
20694000	16.42545891
20694300	16.42545891
20694600	16.42545891
20694900	16.42545891
20695200	16.42545891
20695500	16.42545891
20695800	16.42545891
20696100	16.42545891
20696400	16.42545891
20696700	16.42545891
20697000	16.42545891
20697300	16.42545891
20697600	16.42545891
20697900	16.42545891
20698200	16.42545891
20698500	16.42545891
20698800	16.42545891
20699100	16.42545891
20699400	16.42545891
20699700	16.42545891
20700000	16.42545891
20700300	16.42545891
20700600	16.42545891
20700900	16.42545891
20701200	16.42545891
20701500	16.42545891
20701800	16.42545891
20702100	16.42545891
20702400	16.42545891
20702700	16.42545891
20703000	16.42545891
20703300	16.42545891
20703600	20.42512321
20703900	20.42497422
20704200	20.42470152
20704500	20.42489572
20704800	20.42461829
20705100	20.4243872
20705400	20.42432421
20705700	20.42400239
20706000	20.4241287
20706300	20.42398019
20706600	20.42395483
20706900	20.423958
20707200	20.42375825
20707500	20.42362785
20707800	20.42365282
20708100	20.42364173
20708400	20.42368171
20708700	20.4237527
20709000	20.42361953
20709300	20.42362785
20709600	20.42370831
20709900	20.42358069
20710200	20.42336397
20710500	20.42336429
20710800	20.42351965
20711100	20.42350937
20711400	20.4233532
20711700	20.42320338
20712000	20.4234986
20712300	20.42330326
20712600	20.42340313
20712900	20.42370864
20713200	20.42339204
20713500	20.42356404
20713800	20.42334781
20714100	20.42326442
20714400	20.42333655
20714700	20.42340166
20715000	20.42322558
20715300	20.42346417
20715600	20.4231647
20715900	20.4233421
20716200	20.42325887
20716500	20.42304622
20716800	20.42330881
20717100	20.4233532
20717400	20.42361708
20717700	20.42333655
20718000	20.42321448
20718300	20.42312162
20718600	20.42322003
20718900	20.42298698
20719200	20.42312162
20719500	20.42339758
20719800	20.42309796
20720100	20.42283619
20720400	20.42328661
20720700	20.42307021
20721000	20.42322558
20721300	20.42304622
20721600	20.42301473
20721900	20.42280926
20722200	20.42297589
20722500	20.42308686
20722800	20.42306777
20723100	20.42295924
20723400	20.42293705
20723700	20.4231368
20724000	20.42320779
20724300	20.42309241
20724600	20.42315344
20724900	20.4229439
20725200	20.42289266
20725500	20.42277157
20725800	20.42293705
20726100	20.42307021
20726400	20.42311624
20726700	20.42296479
20727000	20.42276504
20727300	20.42275394
20727600	20.42310546
20727900	20.42294814
20728200	20.42270955
20728500	20.42291159
20728800	20.42303692
20729100	20.42297083
20729400	20.42282607
20729700	20.42264297
20730000	20.42295924
20730300	20.42285235
20730600	20.42280943
20730900	20.42304247
20731200	20.42272848
20731500	20.42283717
20731800	20.4229315
20732100	20.42266924
20732400	20.42279278
20732700	20.42288466
20733000	20.42288156
20733300	20.42273729
20733600	20.42280943
20733900	20.423057
20734200	20.42295924
20734500	20.42278723
20734800	20.42263693
20735100	20.42284827
20735400	20.42299808
20735700	20.42258846
20736000	20.42289266
20736300	20.42282607
20736600	20.42243228
20736900	20.42297589
20737200	20.42280943
20737500	20.42273925
20737800	20.42284272
20738100	20.42275394
20738400	20.42256153
20738700	20.42274284
20739000	20.42245431
20739300	20.42276618
20739600	20.42243212
20739900	20.42280388
20740200	20.42282004
20740500	20.42242102
20740800	20.4225209
20741100	20.4229062
20741400	20.42260968
20741700	20.42265407
20742000	20.42263154
20742300	20.42280943
20742600	20.42275394
20742900	20.42249152
20743200	20.42260413
20743500	20.42255974
20743800	20.42265847
20744100	20.42259858
20744400	20.42258193
20744700	20.42259385
20745000	20.42257638
20745300	20.42261522
20745600	20.42237843
20745900	20.42261522
20746200	20.42277059
20746500	20.42279849
20746800	20.42241547
20747100	20.42268736
20747400	20.42237843
20747700	20.42273175
20748000	20.42248206
20748300	20.42290082
20748600	20.42238218
20748900	20.42260968
20749200	20.42262616
20749500	20.42274284
20749800	20.4225209
20750100	20.42252384
20750400	20.42256529
20750700	20.42285937
20751000	20.42250229
20751300	20.42272065
20751600	20.42269291
20751900	20.42247537
20752200	20.42257638
20752500	20.42240438
20752800	20.42264232
20753100	20.42264852
20753400	20.42264852
20753700	20.42248075
20754000	20.42262632
20754300	20.42222682
20754600	20.42262616
20754900	20.42260968
20755200	20.42257084
20755500	20.42268001
20755800	20.42264852
20756100	20.42238773
20756400	20.42271233
20756700	20.42260413
20757000	20.42274284
20757300	20.42257769
20757600	20.42240438
20757900	20.4225209
20758200	20.42251306
20758500	20.42259858
20758800	20.42249315
20759100	20.42237843
20759400	20.42268181
20759700	20.42264297
20760000	20.42245921
20760300	20.42253754
20760600	20.42237663
20760900	20.42255615
20761200	20.42245431
20761500	20.42264297
20761800	20.42236766
20762100	20.42228785
20762400	20.42241547
20762700	20.42236227
20763000	20.42257638
20763300	20.42258193
20763600	20.4222761
20763900	20.42265961
20764200	20.42263187
20764500	20.4223138
20764800	20.42269291
20765100	20.42254309
20765400	20.42239458
20765700	20.42255974
20766000	20.42240438
20766300	20.42258846
20766600	20.42264852
20766900	20.42257638
20767200	20.42269617
20767500	20.42258193
20767800	20.42280943
20768100	20.42306777
20768400	20.42290375
20768700	20.4227151
20769000	20.42256692
20769300	20.42267071
20769600	20.42268181
20769900	20.42299237
20770200	20.42273175
20770500	20.42258748
20770800	20.42266924
20771100	20.42264852
20771400	20.42263742
20771700	20.42285773
20772000	20.42301473
20772300	20.42297589
20772600	20.42266924
20772900	20.42253199
20773200	20.42273175
20773500	20.42287389
20773800	20.42261522
20774100	20.42274839
20774400	20.42296006
20774700	20.42275394
20775000	20.42263187
20775300	20.42253461
20775600	20.42246541
20775900	20.42275949
20776200	20.4226477
20776500	20.4225098
20776800	20.42267071
20777100	20.42269078
20777400	20.42258193
20777700	20.42275949
20778000	20.42269617
20778300	20.4227151
20778600	20.42263187
20778900	20.42253999
20779200	20.42280943
20779500	20.42295924
20779800	20.42273387
20780100	20.42282052
20780400	20.42277614
20780700	20.42283619
20781000	20.42272065
20781300	20.42291485
20781600	20.42269617
20781900	20.42301473
20782200	20.42276504
20782500	20.42303545
20782800	20.42289821
20783100	20.42287046
20783400	20.42278772
20783700	20.42285937
20784000	20.4229204
20784300	20.42280388
20784600	20.42305912
20784900	20.42304802
20785200	20.42296006
20785500	20.42288156
20785800	20.42269291
20786100	20.42265847
20786400	20.42244877
20786700	20.42290375
20787000	20.42289005
20787300	20.42270955
20787600	20.42297589
20787900	20.42295467
20788200	20.42267626
20788500	20.42273729
20788800	20.42291159
20789100	20.42286491
20789400	20.42275394
20789700	20.42282004
20790000	20.42295924
20790300	20.42257638
20790600	20.42282542
20790900	20.42279833
20791200	20.42263187
20791500	20.4228685
20791800	20.42248206
20792100	20.42259858
20792400	20.42249691
20792700	20.42256529
20793000	20.42258193
20793300	20.42248206
20793600	20.42238381
20793900	20.42245431
20794200	20.42249152
20794500	20.42274839
20794800	20.42264852
20795100	20.42284272
20795400	20.42238381
20795700	20.42235444
20796000	20.42244877
20796300	20.42225456
20796600	20.42260968
20796900	20.42260968
20797200	20.42297083
20797500	20.42267626
20797800	20.42257769
20798100	20.42260968
20798400	20.42266516
20798700	20.42272065
20799000	20.42262077
20799300	20.42253754
20799600	20.42265961
20799900	20.42259923
20800200	20.42264852
20800500	20.42224347
20800800	20.42259923
20801100	20.42242102
20801400	20.4223892
20801700	20.4225209
20802000	20.4223045
20802300	20.42213804
20802600	20.4223138
20802900	20.42245431
20803200	20.4225209
20803500	20.42243228
20803800	20.42256529
20804100	20.42204371
20804400	20.42248614
20804700	20.42228785
20805000	20.42232996
20805300	20.4222934
20805600	20.42250425
20805900	20.42247651
20806200	20.42228149
20806500	20.42245431
20806800	20.42263742
20807100	20.42234073
20807400	20.42254864
20807700	20.42244322
20808000	20.42237304
20808300	20.42227121
20808600	20.42236554
20808900	20.42248075
20809200	20.42213249
20809500	20.42235999
20809800	20.42233534
20810100	20.42242657
20810400	20.42207146
20810700	20.42221686
20811000	20.42212139
20811300	20.42243212
20811600	20.42241613
20811900	20.42244877
20812200	20.42234334
20812500	20.42244305
20812800	20.42219908
20813100	20.42233224
20813400	20.4220553
20813700	20.42222127
20814000	20.42235444
20814300	20.42231919
20814600	20.42220462
20814900	20.42217688
20815200	20.42232996
20815500	20.42207701
20815800	20.42210475
20816100	20.42199068
20816400	16.90698098
20816700	16.42215469
20817000	16.42232996
20817300	16.42223792
20817600	16.42210475
20817900	16.4222761
20818200	16.42226566
20818500	16.42196048
20818800	16.4224646
20819100	16.42206591
20819400	16.42235999
20819700	16.42189374
20820000	16.42204371
20820300	16.42207146
20820600	16.42217378
20820900	16.42189945
20821200	16.42217133
20821500	16.42203914
20821800	16.42218243
20822100	16.42226011
20822400	16.42213608
20822700	16.42192164
20823000	16.42240992
20823300	16.4221684
20823600	16.42217688
20823900	16.42204371
20824200	16.42225995
20824500	16.42214914
20824800	16.42217133
20825100	16.42224379
20825400	16.42233779
20825700	16.42199378
20826000	16.42219532
20826300	16.42215469
20826600	16.42204371
20826900	16.42218994
20827200	16.4223156
20827500	16.42203817
20827800	16.42217378
20828100	16.42225456
20828400	16.42212139
20828700	16.42204371
20829000	16.42194221
20829300	16.42214914
20829600	16.42211993
20829900	16.42209365
20830200	16.42212139
20830500	16.422093
20830800	16.42199932
20831100	16.42213249
20831400	16.42230842
20831700	16.42212139
20832000	16.42197713
20832300	16.42215469
20832600	16.42203376
20832900	16.42182177
20833200	16.42206069
20833500	16.42232669
20833800	16.42218798
20834100	16.42210377
20834400	16.42204371
20834700	16.42196603
20835000	16.42204453
20835300	16.42202152
20835600	16.42212694
20835900	16.42203262
20836200	16.42211993
20836500	16.42193829
20836800	16.42199068
20837100	16.42203817
20837400	16.4218828
20837700	16.42206069
20838000	16.42182177
20838300	16.42213249
20838600	16.42196375
20838900	16.42206036
20839200	16.42173854
20839500	16.42187171
20839800	16.42214147
20840100	16.42183286
20840400	16.42192066
20840700	16.42198268
20841000	16.42215469
20841300	16.4221307
20841600	16.42180512
20841900	16.4221103
20842200	16.42181296
20842500	16.42181067
20842800	16.42222127
20843100	16.42197713
20843400	16.4221307
20843700	16.42180512
20844000	16.4219799
20844300	16.42184396
20844600	16.42209365
20844900	16.422093
20845200	16.42198268
20845500	16.42204926
20845800	16.42198529
20846100	16.42202707
20846400	16.42187171
20846700	16.42226011
20847000	16.42198529
20847300	16.42235444
20847600	16.42203376
20847900	16.42194384
20848200	16.42185506
20848500	16.42230303
20848800	16.42201042
20849100	16.421905
20849400	16.42185604
20849700	16.42212694
20850000	16.42211585
20850300	16.42249315
20850600	16.42222764
20850900	16.42232669
20851200	16.42245382
20851500	16.42244322
20851800	16.42257084
20852100	16.42230842
20852400	16.42228231
20852700	16.42238773
20853000	16.42255419
20853300	16.42259923
20853600	16.42254309
20853900	16.42240438
20854200	16.42245431
20854500	16.42253461
20854800	16.42255974
20855100	16.42256529
20855400	16.42265961
20855700	16.42273175
20856000	16.42266924
20856300	16.42275949
20856600	16.42273175
20856900	16.42277059
20857200	16.42244305
20857500	16.42288711
20857800	16.42285382
20858100	16.42279311
20858400	16.42265407
20858700	16.42288156
20859000	16.4229315
20859300	16.42298698
20859600	16.42298144
20859900	16.42267626
20860200	16.42285937
20860500	16.4227608
20860800	16.42304247
20861100	16.4229315
20861400	16.42270694
20861700	16.42317564
20862000	16.42277695
20862300	16.42315344
20862600	16.42320893
20862900	16.42325332
20863200	16.42298698
20863500	16.42320893
20863800	16.42323112
20864100	16.4232778
20864400	16.42343088
20864700	16.42318674
20865000	16.42359554
20865300	16.42309796
20865600	16.42342859
20865900	16.42334765
20866200	16.42347527
20866500	16.42345552
20866800	16.42315899
20867100	16.42340313
20867400	16.42344197
20867700	16.42329934
20868000	16.42340868
20868300	16.42339758
20868600	16.42333704
20868900	16.42350301
20869200	16.42325626
20869500	16.42299253
20869800	16.42350301
20870100	16.42341782
20870400	16.42361953
20870700	16.42374715
20871000	16.42371941
20871300	16.42362785
20871600	16.42361953
20871900	16.42357514
20872200	16.42347168
20872500	16.42360288
20872800	16.42365478
20873100	16.42350301
20873400	16.42336984
20873700	16.42381634
20874000	16.4235363
20874300	16.42363063
20874600	16.42356404
20874900	16.42367094
20875200	16.42388032
20875500	16.42381928
20875800	16.42384327
20876100	16.42385812
20876400	17.36504667
20876700	20.42405233
20877000	20.42359734
20877300	20.42385404
20877600	20.42360843
20877900	20.42384148
20878200	20.42362508
20878500	20.42356323
20878800	20.42341978
20879100	20.42341978
20879400	20.4233155
20879700	20.42340313
20880000	20.42343398
20880300	20.42328661
20880600	20.42331435
20880900	20.42297083
20881200	20.42302028
20881500	20.4233199
20881800	20.42317548
20882100	20.42322003
20882400	20.42300918
20882700	20.42305161
20883000	20.4233421
20883300	20.42282052
20883600	20.42306777
20883900	20.4229426
20884200	20.42263187
20884500	20.42289821
20884800	20.42274895
20885100	20.4229491
20885400	20.4229204
20885700	20.42279833
20886000	20.42297083
20886300	20.42304802
20886600	20.42282607
20886900	20.42299776
20887200	20.42273175
20887500	20.42269291
20887800	20.42300363
20888100	20.42290375
20888400	20.42262077
20888700	20.42287389
20889000	20.42276504
20889300	20.42274284
20889600	20.42284272
20889900	20.42288466
20890200	20.42274284
20890500	20.42279278
20890800	20.4227231
20891100	20.42257084
20891400	20.42254309
20891700	20.42260413
20892000	20.42256529
20892300	20.42258308
20892600	20.42250425
20892900	20.42288711
20893200	20.42241547
20893500	20.42245431
20893800	20.42275394
20894100	20.42263693
20894400	20.42261505
20894700	20.42282542
20895000	20.42282607
20895300	20.42252645
20895600	20.42260413
20895900	20.42282004
20896200	20.42270088
20896500	20.42262077
20896800	20.42252922
20897100	20.42250425
20897400	20.42247096
20897700	20.4223156
20898000	20.42255974
20898300	20.42258308
20898600	20.42251535
20898900	20.42253754
20899200	20.42237108
20899500	20.42241547
20899800	20.42263187
20900100	20.42214685
20900400	20.42257638
20900700	20.42254864
20901000	20.42233224
20901300	20.4224987
20901600	20.42233224
20901900	20.42249152
20902200	20.42224347
20902500	20.42253199
20902800	20.42228785
20903100	20.42235444
20903400	20.4224646
20903700	20.42245986
20904000	20.42224901
20904300	20.42219908
20904600	20.42217688
20904900	20.4223892
20905200	20.42208862
20905500	20.42229895
20905800	20.42244305
20906100	20.42221017
20906400	20.42208255
20906700	20.42245431
20907000	20.42217378
20907300	20.42197713
20907600	20.42226011
20907900	20.42219353
20908200	20.42210475
20908500	20.42227121
20908800	20.42229895
20909100	20.42224347
20909400	20.42226566
20909700	20.42221017
20910000	20.42209838
20910300	20.42226011
20910600	20.4218828
20910900	20.42202707
20911200	20.42240906
20911500	20.42205481
20911800	20.42224901
20912100	20.42172241
20912400	20.4220992
20912700	20.42199932
20913000	20.42183286
20913300	20.42183286
20913600	20.42176628
20913900	20.42202152
20914200	20.42204371
20914500	20.42194939
20914800	20.42187171
20915100	20.42197713
20915400	20.42212531
20915700	20.42211585
20916000	20.42212694
20916300	20.4218828
20916600	20.42214914
20916900	20.42201042
20917200	20.42204453
20917500	20.42210475
20917800	20.42192164
20918100	20.4218828
20918400	20.42191055
20918700	20.42183286
20919000	20.42178535
20919300	20.42189945
20919600	20.42191055
20919900	20.42209365
