#1
double measurement(2921, 2)
#Time	TempODA
30661200	287.0833566
30672000	285.2514992
30682800	283.2654844
30693600	282.0465029
30704400	280.9394098
30715200	280.0995113
30726000	279.6475217
30736800	281.0305016
30747600	281.6202757
30758400	282.7268253
30769200	281.2416287
30780000	279.4448018
30790800	278.3992219
30801600	276.8962412
30812400	276.2285435
30823200	279.1007406
30834000	285.6469589
30844800	284.0487457
30855600	282.3961041
30866400	280.6057455
30877200	279.4529314
30888000	279.1183411
30898800	278.8461691
30909600	279.183697
30920400	283.542658
30931200	284.8131157
30942000	283.535653
30952800	281.4313269
30963600	279.919641
30974400	279.6821838
30985200	279.188006
30996000	282.2761859
31006800	288.099502
31017600	289.3779478
31028400	287.2747952
31039200	286.5667213
31050000	287.4534123
31060800	288.3426159
31071600	287.9967784
31082400	288.9793455
31093200	291.1108569
31104000	289.6505122
31114800	289.131505
31125600	288.0931955
31136400	288.5770163
31147200	287.4254649
31158000	287.0799348
31168800	287.2168607
31179600	287.8948177
31190400	287.4829253
31201200	286.7267666
31212000	286.2802472
31222800	286.7540844
31233600	286.5850115
31244400	286.5964758
31255200	287.3306012
31266000	288.7374783
31276800	288.0262625
31287600	287.0816763
31298400	286.6625881
31309200	286.2083703
31320000	285.613062
31330800	284.4017332
31341600	283.3589902
31352400	284.7982451
31363200	286.6478104
31374000	285.7891868
31384800	285.0613006
31395600	283.9932302
31406400	283.0556686
31417200	281.196106
31428000	282.3736488
31438800	285.9732851
31449600	284.9837469
31460400	284.1208672
31471200	284.0275349
31482000	285.620766
31492800	285.2948626
31503600	284.3364415
31514400	284.6265108
31525200	285.3120441
31536000	285.3120441
