#1
double measurement(1461, 6)
#Time	Office2	Office3	Office4	Office5	Office6
27000000	295.3359037	295.9827245	295.5011745	295.6698453	295.6278536
27021600	296.0691203	296.8072245	296.3888662	298.7181078	297.7324162
27043200	298.4554623	298.5786525	297.8030978	299.6693614	298.4427808
27064800	296.2295817	296.894966	296.43954	297.2989045	296.7288377
27086400	295.5398407	296.1726781	295.8425695	296.2432953	295.9763695
27108000	296.1966493	296.834774	296.5355884	298.6508391	297.6146987
27129600	298.2536863	298.4582166	297.9840787	299.8934399	298.3535986
27151200	295.7405453	296.4709661	296.2313161	296.9882161	296.404037
27172800	295.2934162	295.8799954	295.6162703	296.0129828	295.7355536
27194400	296.5021745	296.8318287	296.5339079	299.318887	298.6063661
27216000	298.7484481	298.3822596	297.4323097	298.3174973	298.1747576
27237600	296.1416369	296.5454422	296.1480946	296.8580153	296.6171005
27259200	295.2994063	295.7474013	295.4773595	295.8407848	295.6863236
27280800	296.5932033	296.9414531	296.2161482	298.9615742	298.7206636
27302400	299.0005443	298.1218505	296.521967	297.9039262	298.1553155
27324000	296.6988953	297.0013994	296.3725495	297.2890703	297.2076286
27345600	296.0011251	296.4167574	295.9796579	296.5640635	296.4671327
27367200	296.6311234	297.012625	296.2758553	299.5068763	299.0782577
27388800	298.7756834	298.2013714	296.7422472	298.5999243	298.3142362
27410400	296.5292726	296.7872927	296.2516369	297.2685959	297.1684456
27432000	295.7667872	296.0854589	295.7925516	296.3031156	296.2801958
27453600	296.7999702	297.0941766	296.5069168	299.0339427	299.0309727
27475200	298.1512811	298.4034701	296.8720303	298.2155675	298.2597414
27496800	296.4848411	297.1937703	296.3983078	297.303312	297.1479245
27518400	295.9863911	296.4806829	296.056012	296.6029036	296.4070953
27540000	297.0235162	297.2283412	296.494087	298.4146453	299.0586322
27561600	298.1962932	298.5390061	296.9537223	298.0072324	298.3708338
27583200	296.6911399	297.2501123	296.539565	297.4021298	297.3325516
27604800	296.2061398	296.7246904	296.2630445	296.7894355	296.651875
27626400	296.3017455	296.9358558	296.4850455	298.222961	299.2262734
27648000	297.886863	297.8938763	297.0824329	297.829962	298.3966051
27669600	296.6118037	297.0188744	296.5242788	297.3593828	297.2995119
27691200	296.2078286	296.6711535	296.2656036	296.8157036	296.6797953
27712800	296.2857411	296.913712	296.466687	298.1644328	299.1513536
27734400	297.232293	297.3166967	296.7684857	297.7505708	298.1401788
27756000	296.402798	296.7874097	296.3850913	297.2670087	297.1903044
27777600	296.2158642	296.591215	296.2243645	296.8444188	296.6546821
27799200	297.4096986	296.8383029	296.3980437	298.5781482	298.9328578
27820800	298.239941	297.668204	296.9904882	298.2217204	298.3225934
27842400	296.9349223	297.0659853	296.6420952	297.5954244	297.3718078
27864000	296.428937	296.6755203	296.3044661	296.9106661	296.6928995
27885600	297.668037	297.5441619	297.1607161	298.5927411	298.4935203
27907200	298.2850036	298.1477476	297.5496074	298.5248285	298.3094948
27928800	296.6190303	297.0018959	296.5606594	297.1939133	296.8712986
27950400	296.1471506	296.6189928	296.1853711	296.5908057	296.3836837
27972000	297.0532783	297.1287231	296.4004421	296.9226811	296.7518044
27993600	297.4107886	297.4976905	296.702396	297.2698616	296.8511685
28015200	296.3428035	296.5847578	296.0819828	296.4364396	296.2084738
28036800	295.5298618	295.8146431	295.417461	295.529787	295.4860704
28058400	295.8429787	296.1176995	295.6951746	296.8894661	297.0372287
28080000	297.3954517	297.2943138	296.4771607	297.1573524	297.0922139
28101600	296.0289342	296.3263069	295.7695901	296.2046904	296.0817371
28123200	295.1572468	295.4367956	295.0586169	295.1921466	295.2542434
28144800	296.4135751	296.5706761	295.9767915	297.1901666	297.8331198
28166400	297.7016821	297.6889932	297.0574023	297.4505422	297.152513
28188000	295.3795912	295.9380245	295.4769744	295.0902912	295.0456037
28209600	295.1190413	295.5881035	295.1411245	295.3744744	295.1501829
28231200	295.9889787	296.5676495	296.1316078	297.5447328	298.0264745
28252800	296.5633008	297.2503746	296.8014965	297.6546867	297.7844281
28274400	295.7532171	296.4151729	296.0111527	296.6518883	296.4353526
28296000	295.4848282	296.1429569	295.7057555	296.1594397	296.0217079
28317600	296.5503295	297.1480655	296.7845066	298.393763	298.8614364
28339200	296.82027	297.3874443	297.0574651	298.0074276	298.0843273
28360800	295.9727869	296.6215954	296.2448828	296.9875036	296.7252286
28382400	295.6131328	296.2256703	295.842162	296.3376037	296.1818328
28404000	296.8141827	296.8652328	296.7291662	297.0505411	297.0943578
28425600	298.1676193	296.956919	297.2153475	297.7368106	297.6739427
28447200	295.7882534	296.0044982	295.8961983	296.0946945	296.0221382
28468800	295.3822468	295.6670003	295.4691514	295.6656093	295.6355925
28490400	296.1258599	295.8645274	295.7711064	296.2145692	296.3377939
28512000	296.5618032	296.5076404	296.2436487	296.8552521	296.708296
28533600	295.6132911	296.0226286	295.6691119	296.0180036	295.9310411
28555200	295.2839845	295.7638553	295.410729	295.6729173	295.5987531
28576800	296.0611829	296.1403245	295.9000412	296.4314953	296.5114662
28598400	297.5584196	296.9645888	296.6689323	297.1729382	297.0113668
28620000	295.5644022	295.9323971	295.6949785	295.8558599	295.7946361
28641600	294.9724683	295.4376353	295.1881031	295.3144649	295.1899744
28663200	295.8873052	295.9733871	295.6184497	295.9716411	295.5299745
28684800	296.2112771	296.2856632	296.1513644	296.3195419	295.9055884
28706400	295.4202495	295.7217412	295.4395662	295.7241162	295.4647078
28728000	294.7699746	295.1251454	294.8788704	295.0188287	294.9034828
28749600	295.2693621	295.5398161	295.3337038	295.9057078	295.9024412
28771200	295.8494701	296.0939469	295.8659811	296.4504204	296.2033398
28792800	294.6294314	295.1181817	294.8771871	295.0077095	295.0594646
28814400	293.7804049	294.4303546	294.2284749	294.1336461	294.3557639
28836000	293.6114324	294.3797029	294.1584123	294.4015116	294.5747614
28857600	294.6778272	294.8979354	294.5289257	295.1138073	295.1672321
28879200	293.7487828	294.293937	294.0392203	294.2313162	294.3700245
28900800	293.0157495	293.6489079	293.4448579	293.3823537	293.6836246
28922400	293.7461078	294.4032412	294.2900828	295.4729912	296.2489245
28944000	295.4505414	295.3275734	294.8902288	296.1075734	296.1127006
28965600	294.1743562	294.6354256	294.318408	294.8244941	294.8940221
28987200	293.2676645	293.8138258	293.6044941	293.7270254	293.9891098
29008800	294.4625518	294.6640555	294.7081574	295.5813947	296.0414866
29030400	296.8003001	296.307916	296.7323794	296.9034233	296.8168262
29052000	294.7627412	295.0526412	295.0017411	295.2248786	295.1768037
29073600	294.1533328	294.5212662	294.3818621	294.5212911	294.5606373
29095200	295.3549891	295.6120984	295.4961872	296.8767989	297.3427047
29116800	296.617415	296.7311791	296.8834551	297.6780361	297.6242012
29138400	294.8834289	295.3393771	295.3402125	295.7192935	295.5052626
29160000	294.395388	294.8370213	294.7449243	294.9520464	294.860693
29181600	295.547911	295.7866119	295.5355551	296.3222635	296.6020504
29203200	296.7285923	296.9242458	296.9726049	297.4408763	297.4601874
29224800	295.1213811	295.6196947	295.505613	295.8185219	295.6016779
29246400	294.6654002	295.1708676	295.0558635	295.2464936	295.0545154
29268000	295.3580203	295.793287	295.6105204	296.473562	296.1206579
29289600	296.4258144	296.7469357	296.3892075	297.1170274	296.5697286
29311200	295.7645024	296.1566494	295.8270129	296.2854947	295.9638062
29332800	295.5670699	296.0171327	295.6199282	295.990154	295.752176
29354400	296.4364071	296.8170086	296.2727648	297.3245526	296.8212485
29376000	296.5675266	296.9857848	297.0512734	297.6152959	296.9100037
29397600	295.6708762	296.2247678	296.0408929	296.2982158	296.0317162
29419200	294.8633607	295.477961	295.3096653	295.3817205	295.3132576
29440800	295.0309206	295.7706084	295.6235722	297.8518625	297.3197906
29462400	295.8224005	296.3868218	296.1571877	297.8676153	297.157514
29484000	294.9245067	295.5311774	295.3639051	296.0157722	295.7567371
29505600	294.2545568	294.8761733	294.7185333	295.045672	294.9987506
29527200	295.2531574	295.9568667	295.8142853	298.4954965	297.9532534
29548800	296.8874431	296.7658516	296.6110563	298.7774556	298.111194
29570400	294.9634995	295.6480362	295.5552413	296.4812896	296.0309807
29592000	294.3905125	295.0966231	295.0409056	295.5357741	295.2503713
29613600	295.6292149	296.2555151	296.0399744	298.5749472	297.9823772
29635200	296.2243651	296.3541181	296.2012025	298.4586085	297.7794146
29656800	295.4407764	296.0262232	295.84119	296.9086126	296.3164197
29678400	295.2192434	295.8580947	295.6089762	296.3393979	295.9063069
29700000	295.1083204	295.7704631	295.5209393	296.2393062	295.7150789
29721600	295.2142393	295.6023971	295.3609183	296.0140721	295.5622385
29743200	294.5032829	294.9966995	294.8061704	295.1456309	294.9879094
29764800	293.8249578	294.419987	294.2334912	294.3893037	294.3840828
29786400	294.3462996	294.7101454	294.5174663	296.3751954	295.8454995
29808000	295.0364883	295.2011963	295.2859419	296.1511879	295.5349285
29829600	294.2414907	294.6462945	294.4919627	294.9333329	294.7832661
29851200	293.6932827	294.1723804	293.9784624	294.2172582	294.23104
29872800	294.1166982	294.1666522	293.9567274	294.2200664	294.13449
29894400	294.8404504	294.6565507	294.5020713	295.000246	294.6697699
29916000	293.8967079	294.1953204	293.9674287	294.2404995	294.1755245
29937600	293.3696079	293.7559621	293.5123745	293.6645995	293.6993204
29959200	294.3063632	294.3595992	294.2371763	295.9615967	295.6012213
29980800	294.9915546	295.054094	294.9336341	296.3320956	295.7364472
30002400	294.0305481	294.5397232	294.3051964	294.9308286	294.7268965
30024000	293.5455743	294.1321766	293.9023914	294.2808514	294.1801842
30045600	293.8581842	294.6403717	294.4685992	295.620639	295.3653507
30067200	295.0181727	295.3540086	295.2077253	296.7675872	296.2481265
30088800	294.4283753	295.1040079	294.7914818	295.4997363	295.1809477
30110400	294.0861123	294.7509728	294.4689051	294.9422134	294.7298658
30132000	294.6124494	295.3619995	295.2082246	297.0436261	296.7002163
30153600	295.8202746	296.2551663	296.1386274	297.796434	297.2043013
30175200	294.6251625	295.3663695	295.1990512	295.918834	295.5565701
30196800	294.534795	295.1890431	294.9175851	295.4560604	295.1592894
30218400	295.518337	295.5767665	295.5627939	296.054068	295.7992518
30240000	296.2537087	296.4541491	296.2997696	296.9095857	296.4896108
30261600	295.3450016	295.8511799	295.5620463	296.0660104	295.845935
30283200	294.7437981	295.2952189	295.0594061	295.3577763	295.2772081
30304800	295.3694842	295.8730158	295.7196644	297.0013066	296.6548425
30326400	296.3616054	296.7343718	296.2750768	297.7897189	297.3119793
30348000	294.9348992	295.5190262	295.3123804	295.9068708	295.6141098
30369600	294.5370212	295.107723	294.8948491	295.2973376	295.0570701
30391200	295.9264768	296.2184408	295.941015	298.0104255	297.5084665
30412800	296.4880655	296.7174097	296.5924514	298.1203712	297.4273553
30434400	295.2617163	295.6520337	295.457677	296.240296	295.7508641
30456000	294.8257497	295.236437	295.0443371	295.5604704	295.2221537
30477600	295.3331247	295.6913536	295.2831788	295.9901286	295.4878079
30499200	295.8225922	296.2617335	295.6741762	296.286077	295.8066646
30520800	295.3598909	295.8194105	295.384703	295.8373303	295.5592184
30542400	295.1585293	295.6628774	295.2371173	295.6074389	295.3727856
30564000	296.1262401	296.4119961	296.0144606	297.0750705	296.6898241
30585600	295.9765519	296.3925318	295.9678849	296.88506	296.3538399
30607200	294.9053045	295.5164656	295.2021507	295.622748	295.3260522
30628800	294.5577624	295.1123367	294.8633678	295.1492275	294.9834761
30650400	294.4472163	295.0916828	294.9536204	296.8590578	296.2501995
30672000	294.1975558	294.8247367	294.7299161	296.1038401	295.5491112
30693600	293.2310479	293.878408	293.8314198	294.2229945	294.195835
30715200	292.3705677	293.0286963	293.0665534	293.1583913	293.3115116
30736800	291.9287589	292.6659436	292.6380905	293.3471424	293.0942018
30758400	291.9749705	292.668926	292.5404383	293.346307	293.0453004
30780000	291.5655455	292.1226204	293.4898662	293.9367203	292.4918996
30801600	291.0231163	291.577608	293.0274162	293.4940912	291.8869037
30823200	291.6030538	291.9657372	292.3940997	293.7606662	293.3022704
30844800	292.4291868	293.1940637	293.1554643	294.2791825	293.6211293
30866400	291.6806053	292.999515	292.8352961	293.1148241	292.7368375
30888000	291.3280615	293.8679987	293.2900538	293.6044732	292.2852125
30909600	291.5433623	293.5316077	293.2584289	294.0552042	292.6848743
30931200	292.4167915	293.964398	293.5450789	294.356048	293.5080154
30952800	291.8956578	294.5013745	293.3233954	293.2793284	292.6268607
30974400	291.4696869	294.2643263	293.1445681	293.6096161	292.1450329
30996000	291.850658	293.938937	292.9359329	293.2819037	293.2292079
31017600	292.9126174	296.2245264	293.9737511	293.9820129	293.7331008
31039200	292.718976	294.4949327	293.3392768	293.8557974	293.4137506
31060800	292.8322091	294.2669169	293.2676979	293.5747154	293.4525393
31082400	293.8120547	295.0207431	294.044703	294.6558182	294.2612444
31104000	294.3627146	295.9277564	295.0464322	294.6424934	294.4404883
31125600	293.8413789	295.8012703	294.1791204	294.3227204	294.2166454
31147200	293.5987369	295.0050245	293.953687	294.1148662	294.0210121
31168800	294.155237	296.0285953	294.5784538	294.2046371	294.0448288
31190400	294.2049974	296.0289908	294.7863896	294.5208497	294.375873
31212000	293.4485709	295.101708	293.9078148	293.9174505	293.8671997
31233600	293.0938859	294.6795315	293.5319553	293.5846946	293.5729235
31255200	293.2456846	294.859682	293.8842226	294.6260982	294.8767206
31276800	293.3972987	294.6949725	293.8707111	294.5243815	294.4045938
31298400	292.8280079	294.2852454	293.2906287	293.5929537	293.5760079
31320000	292.5353204	294.0640954	292.9569497	293.1693495	293.2020412
31341600	292.2345161	293.705837	292.7570705	292.9048412	292.9049163
31363200	292.2937803	293.6315169	292.8893369	293.0638719	292.9885614
31384800	292.029657	293.2612234	292.636144	292.6762861	292.6743353
31406400	291.5843522	293.0987339	292.5350956	292.5028943	292.1682911
31428000	292.298901	293.0705718	292.5864909	292.8782661	292.4227272
31449600	292.3489552	293.2393897	292.8054841	292.6459561	292.6006302
31471200	291.7880706	292.8502995	292.2844995	292.2729703	292.2810747
31492800	291.6508663	292.6977287	292.101762	292.137687	292.1503121
31514400	291.8623288	292.7107787	292.2047496	292.0969287	292.1192409
31536000	291.8623288	292.7107787	292.2047496	292.0969287	292.1192409
