Time;PumpSpeed;PumpVolFlow;MixValve;ThrotValve;TempSup;Temp Ret;cp;mflow kg/s;deltaT;Qflow W
28598400;2547.402792;0.000220845;0.142475346;0.656002088;303.9297041;302.066045;4.18;0.220844623;1.863659067;-1720.400573
28641600;2547.396667;0.000220897;0.152594964;0.6560768;303.9453324;301.310742;4.18;0.220896994;2.634590379;-2432.647533
28684800;2547.340819;0.000219796;0.177269648;0.656010173;306.4556354;302.8769494;4.18;0.219796218;3.578685917;-3287.911215
28728000;2547.386875;0.000219745;0.206152962;0.656022418;312.5829376;306.4134166;4.18;0.219745373;6.169520975;-5666.925017
28771200;2547.363958;0.000214311;0.191675178;0.656086116;311.4889167;305.8877917;4.18;0.214311344;5.601125013;-5017.607752
28814400;2547.4175;0.000214344;0.236756402;0.656078525;315.9628804;308.4282242;4.18;0.214344425;7.534656202;-6750.748286
28857600;2547.389478;0.000212414;0.183449028;0.655985162;312.6190164;307.2452797;4.18;0.212414224;5.373736697;-4771.294908
28900800;2547.413628;0.000215763;0.231938198;0.656105127;315.0317252;308.0570222;4.18;0.215762545;6.974703028;-6290.397042
28944000;2547.41125;0.000213542;0.160200307;0.656068808;308.9114711;305.3289168;4.18;0.213541668;3.582554242;-3197.802862
28987200;2547.364583;0.000218692;0.214407124;0.656158079;313.7541042;307.240979;4.18;0.218692132;6.513125145;-5953.863358
29030400;2547.375;0.000220075;0.148144933;0.656110188;306.1015417;303.8282916;4.18;0.220075234;2.273250085;-2091.195668
29073600;2547.402256;0.000213421;0.18655057;0.656181648;311.0494361;305.7800961;4.18;0.213421286;5.269340037;-4700.783385
29116800;2547.402708;0.000222569;0.135733268;0.656098545;303.5432902;302.1811875;4.18;0.222569447;1.362102706;-1267.219026
29160000;2547.347228;0.000219918;0.180171283;0.656151032;308.5016358;304.0569614;4.18;0.219918024;4.444674403;-4085.799568
29203200;2547.377606;0.000221927;0.132567215;0.656118071;302.555317;301.4247081;4.18;0.22192684;1.130608861;-1048.81405
29246400;2547.385994;0.000222778;0.139794124;0.656156552;302.9689871;300.7510628;4.18;0.222778012;2.217924206;-2065.357839
29289600;2547.393244;0.000220004;0.147667904;0.656109942;304.0629691;301.5772937;4.18;0.220003941;2.48567543;-2285.868075
29332800;2547.380952;0.000222425;0.152449229;0.656095642;305.0440268;302.1784461;4.18;0.222425279;2.865580717;-2664.238332
29376000;2547.362461;0.000220838;0.157785471;0.656034549;304.6767362;301.8273932;4.18;0.220837681;2.849342975;-2630.232794
29419200;2547.374245;0.000216341;0.205443128;0.656012919;312.0779642;306.137414;4.18;0.216341369;5.940550148;-5372.08063
29462400;2547.405005;0.000216029;0.17009318;0.655977182;309.0839939;305.1361105;4.18;0.216029431;3.947883407;-3564.950639
29505600;2547.372782;0.000209635;0.198352762;0.65604364;311.7136952;306.3638593;4.18;0.209634964;5.349835917;-4687.922919
29548800;2547.384776;0.000218984;0.131350263;0.65601198;302.5788008;301.707685;4.18;0.218983898;0.8711158;-797.3781933
29592000;2547.385417;0.00022147;0.147827076;0.656068528;303.4076666;301.3662082;4.18;0.22146991;2.041458387;-1889.868314
29635200;2547.380764;0.000223775;0.043258738;0.656028887;298.9162841;299.1164093;4.18;0.223775416;-0.200125197;187.1933551
29678400;2547.325047;0.000223754;0.146183423;0.656080094;301.2099331;299.5563923;4.18;0.223754152;1.653540818;-1546.544085
29721600;2547.357247;0.000222245;0.182165148;0.65603202;307.731877;303.5504171;4.18;0.222245398;4.181459845;-3884.516663
29764800;2547.365833;0.000219109;0.237839776;0.656039275;314.3716458;307.4589584;4.18;0.219108799;6.912687441;-6331.156084
29808000;2547.376042;0.000217643;0.189375938;0.656117565;311.6747758;306.0822493;4.18;0.21764277;5.592526518;-5087.782985
29851200;2547.390163;0.000218407;0.224044525;0.656128182;313.6721412;307.0025537;4.18;0.218406978;6.669587499;-6088.940988
29894400;2547.353272;0.000218268;0.204302408;0.656120159;312.2471643;306.2865358;4.18;0.218268031;5.96062855;-5438.24126
29937600;2547.397457;0.000214974;0.213490047;0.656101264;313.5538142;307.0626511;4.18;0.214973833;6.4911631;-5832.898294
29980800;2547.399205;0.000220015;0.175278594;0.656025621;309.3064408;305.3270389;4.18;0.220014873;3.97940196;-3659.705444
30024000;2547.351329;0.000220159;0.193981745;0.656071089;311.4559847;305.9529294;4.18;0.220158799;5.503055301;-5064.262481
30067200;2547.42535;0.000218307;0.15138967;0.656005792;306.5503759;303.8896743;4.18;0.218307002;2.660701649;-2427.952168
30110400;2547.363011;0.000219905;0.1718338;0.656093175;307.0466847;303.4461219;4.18;0.21990548;3.600562835;-3309.655017
30153600;2547.401875;0.000222054;0.149605705;0.656009675;304.6652658;302.7141918;4.18;0.222054401;1.951073973;-1810.962274
30196800;2547.388078;0.000221348;0.174156752;0.656104702;306.4776884;303.0517529;4.18;0.221347654;3.425935487;-3169.78923
30240000;2547.380644;0.000220834;0.160694075;0.656097664;305.5791596;302.6735787;4.18;0.220834498;2.905580976;-2682.107513
30283200;2547.413757;0.000221705;0.189041567;0.656139838;309.0626699;304.2438741;4.18;0.221705348;4.818795852;-4465.71476
30326400;2547.332916;0.00022308;0.149943616;0.6561498;303.4504595;301.4926185;4.18;0.223080316;1.95784102;-1825.639214
30369600;2547.400667;0.000221637;0.155030001;0.656136857;304.2787116;301.6157489;4.18;0.221637247;2.662962735;-2467.08503
30412800;2547.316503;0.000222356;0.136115052;0.656106319;301.8477258;300.7045379;4.18;0.222355522;1.143187849;-1062.531466
30456000;2547.352917;0.000221082;0.167874888;0.656128491;305.4415;302.1754791;4.18;0.221082179;3.26602084;-3018.206636
30499200;2547.394249;0.000219895;0.178613053;0.656030065;308.7590093;304.5423896;4.18;0.219895351;4.216619734;-3875.759025
30542400;2547.409006;0.000219946;0.170284609;0.656006146;307.338121;303.8396913;4.18;0.219946023;3.498429761;-3216.366673
30585600;2547.392909;0.000221602;0.143574016;0.656049774;302.2329822;300.787831;4.18;0.221602367;1.445151249;-1338.640557
30628800;2547.39625;0.000221811;0.183376314;0.656067106;307.8135209;303.4401875;4.18;0.221811346;4.373333444;-4054.829803
30672000;2547.38625;0.000219635;0.252193009;0.65604979;315.3948082;308.2457492;4.18;0.219635419;7.149059008;-6563.379876
30715200;2547.422083;0.000219513;0.331198898;0.656114641;321.1518162;311.3062994;4.18;0.219513327;9.845516763;-9033.908556
30758400;2547.367993;0.000220416;0.28859502;0.656105339;321.2481021;311.8284239;4.18;0.220416293;9.419678216;-8678.727327
30801600;2547.437917;0.000221881;0.309555477;0.656205119;324.9735417;313.3942917;4.18;0.22188079;11.57924995;-10739.31086
30844800;2547.294645;0.000220428;0.296797801;0.656371134;320.3808864;310.125594;4.18;0.220427869;10.25529239;-9449.108406
30888000;2547.25417;0.00022177;0.343669429;0.656251298;322.7949269;312.0758138;4.18;0.221770364;10.71911314;-9936.619194
30931200;2547.230417;0.000220451;0.33811052;0.656224011;319.8291744;310.9923213;4.18;0.22045139;8.836853117;-8143.043596
30974400;2547.066458;0.000224983;0.394406201;0.656268156;321.1901667;311.5920208;4.18;0.22498264;9.598145854;-9026.35967
31017600;2547.333472;0.000213463;0.239019915;0.65622874;314.6447236;308.29583;4.18;0.213462786;6.348893614;-5664.955539
31060800;2547.387083;0.000216644;0.213594652;0.656217492;311.4389979;306.0511679;4.18;0.21664352;5.387829971;-4879.056733
31104000;2547.412292;0.000217541;0.200545217;0.656176708;309.0483528;304.5858692;4.18;0.217540511;4.462483674;-4057.822699
31147200;2547.362292;0.000214844;0.221033641;0.656114384;311.105125;305.5259791;4.18;0.214843751;5.579145939;-5010.334603
31190400;2547.371875;0.000217511;0.208959239;0.656088534;312.2128232;306.1153608;4.18;0.217510595;6.097462443;-5543.778011
31233600;2547.376458;0.000220179;0.217604009;0.656091252;313.0462019;306.7081316;4.18;0.220178549;6.338070247;-5833.219732
31276800;2547.373752;0.000215006;0.201090669;0.656099698;311.7771233;306.186218;4.18;0.215006241;5.590905291;-5024.692442
31320000;2547.398208;0.000211954;0.232724878;0.656165459;314.3381226;307.278756;4.18;0.21195388;7.059366681;-6254.367467
31363200;2547.429048;0.000205668;0.246533361;0.656124288;315.4960688;308.3184943;4.18;0.205667847;7.177574437;-6170.50045
31406400;2547.39925;0.000211738;0.258940968;0.656133846;317.3206889;308.92609;4.18;0.21173753;8.394598894;-7429.747846
31449600;2547.380158;0.000210163;0.236675417;0.656143429;316.9875235;308.8036584;4.18;0.2101628;8.183865142;-7189.365966
31492800;2547.395;0.000209902;0.224075105;0.656132464;315.8606875;308.2404578;4.18;0.209901621;7.62022966;-6685.903964
31536000;2547.395;0.000209902;0.224075105;0.656132464;315.8606875;308.2404578;4.18;0.209901621;7.62022966;-6685.903964
