Time	TempSupPrim						
27950400	290.1713333						
27961200	290.88725						
27972000	291.3120836						
27982800	291.5221662						
27993600	291.5499996						
28004400	291.5354162						
28015200	291.464916						
28026000	291.5204995						
28036800	291.8566667						
28047600	292.2588335						
28058400	292.5180828						
28069200	292.5069995						
28080000	292.3420837						
28090800	292.14425						
28101600	291.969416						
28112400	292.1621667						
28123200	292.6446667						
28134000	289.5597498						
28144800	278.3336668						
28155600	278.7124688						
28166400	281.9889167						
28177200	284.91175						
28188000	286.84475						
28198800	288.4699167						
28209600	287.53575						
28220400	283.4760833						
28231200	283.4238333						
28242000	283.4956666						
28252800	283.4389167						
28263600	284.1751667						
28274400	286.52225						
28285200	286.0594167						
28296000	282.9306666						
28306800	282.8613317						
28317600	282.93875						
28328400	283.2434167						
28339200	283.491						
28350000	283.6680833						
28360800	284.5066667						
28371600	286.8045						
28382400	283.3926667						
28393200	282.2855296						
28404000	278.38225						
28414800	278.9844167						
28425600	282.0774167						
28436400	285.0730833						
28447200	287.0080833						
28458000	288.3594167						
28468800	289.4568334						
28479600	290.3289999						
28490400	290.8774167						
28501200	291.1921668						
28512000	291.3923334						
28522800	291.5159995						
28533600	291.5828331						
28544400	291.7891669						
28555200	292.1199999						
28566000	292.4883332						
28576800	280.0139166						
28587600	278.4071666						
28598400	278.5470001						
28609200	280.2695834						
28620000	283.8794167						
28630800	286.375						
28641600	288.1045						
28652400	289.3304797						
28663200	290.0713334						
28674000	290.4939998						
28684800	290.7097167						
28695600	290.821584						
28706400	290.8507508						
28717200	291.0054996						
28728000	291.3433334						
28738800	291.5999165						
28749600	291.6376666						
28760400	291.5232495						
28771200	291.4159998						
28782000	291.2850838						
28792800	291.1254166						
28803600	291.0373329						
28814400	291.1440833						
28825200	291.3830025						
28836000	291.5439163						
28846800	291.457416						
28857600	291.3546669						
28868400	291.1404166						
28879200	290.9643326						
28890000	290.9987495						
28900800	291.3674167						
28911600	291.8004168						
28922400	292.034153						
28933200	291.9625829						
28944000	291.7798337						
28954800	291.5172497						
28965600	291.2808338						
28976400	291.3491668						
28987200	291.8437499						
28998000	292.3954166						
29008800	280.3175833						
29019600	280.317						
29030400	283.7446667						
29041200	285.8878333						
29052000	287.2111111						
29062800	288.4511666						
29073600	289.8513334						
29084400	283.9209167						
29095200	278.2929167						
29106000	278.5285001						
29116800	280.2800834						
29127600	283.6424167						
29138400	285.8191667						
29149200	287.5186667						
29160000	289.1609167						
29170800	283.5731667						
29181600	278.3178334						
29192400	278.521154						
29203200	278.5253129						
29214000	278.5463365						
29224800	281.4353211						
29235600	284.7609167						
29246400	287.1174167						
29257200	288.8738333						
29268000	286.6213334						
29278800	285.8264167						
29289600	287.7370833						
29300400	289.0393333						
29311200	289.9126667						
29322000	290.7134166						
29332800	289.037						
29343600	284.3984167						
29354400	286.7226667						
29365200	288.37425						
29376000	289.34875						
29386800	289.88825						
29397600	290.1636667						
29408400	290.5571667						
29419200	291.0400833						
29430000	291.5109999						
29440800	291.7974172						
29451600	291.7944543						
29462400	291.6783334						
29473200	291.5617497						
29484000	291.5354996						
29494800	291.7051669						
29505600	292.1904166						
29516400	284.8956666						
29527200	278.23575						
29538000	278.4596668						
29548800	278.4652501						
29559600	279.0216667						
29570400	282.6454167						
29581200	283.7204167						
29592000	283.621						
29602800	283.732						
29613600	283.9281667						
29624400	284.0251667						
29635200	284.0414167						
29646000	284.0831667						
29656800	284.0535833						
29667600	284.0586667						
29678400	285.04575						
29689200	287.0646667						
29700000	288.4236667						
29710800	289.1897501						
29721600	289.6111665						
29732400	289.8395005						
29743200	289.9693488						
29754000	290.1825001						
29764800	290.5683332						
29775600	290.9100833						
29786400	291.0499996						
29797200	291.0499996						
29808000	291.0034994						
29818800	290.9071666						
29829600	290.8500008						
29840400	290.8524174						
29851200	290.9914161						
29862000	291.1895835						
29872800	291.2500004						
29883600	291.1784168						
29894400	291.0952498						
29905200	290.9548328						
29916000	290.8500008						
29926800	290.9031668						
29937600	291.2051295						
29948400	291.5470708						
29959200	291.7380338						
29970000	291.6885966						
29980800	291.5599495						
29991600	291.4068791						
30002400	291.2906856						
30013200	291.2675984						
30024000	291.5055554						
30034800	291.8410001						
30045600	292.0776061						
30056400	292.15						
30067200	292.0864998						
30078000	291.9895323						
30088800	291.8752504						
30099600	291.8955835						
30110400	292.1408333						
30121200	292.5153332						
30132000	286.1352501						
30142800	279.071						
30153600	282.7233333						
30164400	285.4095833						
30175200	287.2228333						
30186000	288.5744166						
30196800	289.8097999						
30207600	290.8196994						
30218400	291.3710702						
30229200	291.5693464						
30240000	291.6361435						
30250800	291.5915691						
30261600	291.5701671						
30272400	291.7344353						
30283200	292.1857322						
30294000	285.395371						
30304800	278.2342501						
30315600	278.5342501						
30326400	278.5500001						
30337200	281.3294167						
30348000	284.5763333						
30358800	286.9198082						
30369600	283.0782372						
30380400	278.2033778						
30391200	278.5337501						
30402000	278.7547499						
30412800	278.6555						
30423600	281.3856667						
30434400	284.57725						
30445200	286.7739166						
30456000	288.3230834						
30466800	289.4300001						
30477600	290.1478334						
30488400	290.6179166						
30499200	290.89625						
30510000	291.0816664						
30520800	291.274354						
30531600	291.6369782						
30542400	285.2476626						
30553200	278.4003338						
30564000	278.4319167						
30574800	278.5565001						
30585600	279.0591667						
30596400	282.5496667						
30607200	285.1018333						
30618000	286.8205						
30628800	288.0941666						
30639600	288.901						
30650400	289.3192503						
30661200	289.5060828						
30672000	289.5499996						
30682800	289.480166						
30693600	289.375667						
30704400	289.3500008						
30715200	289.3885002						
30726000	289.4880827						
30736800	289.444666						
30747600	289.3475008						
30758400	289.2171669						
30769200	289.0664998						
30780000	288.9602501						
30790800	289.1847501						
30801600	289.6921666						
30812400	290.1283152						
30823200	290.2500004						
30834000	290.1565834						
30844800	290.0326662						
30855600	289.9265829						
30866400	289.8500008						
30877200	289.8679172						
30888000	290.1241666						
30898800	290.4408331						
30909600	290.486666						
30920400	290.347667						
30931200	290.149						
30942000	289.9804994						
30952800	289.9010833						
30963600	290.0166662						
30974400	290.3460834						
30985200	290.6201666						
30996000	290.7463337						
31006800	290.817334						
31017600	290.8500841						
31028400	290.9442493						
31039200	291.0046661						
31050000	291.1765001						
31060800	291.4258333						
31071600	291.6001665						
31082400	291.6480833						
31093200	291.65						
31104000	291.6499166						
31114800	291.570333						
31125600	291.5722497						
31136400	291.6485						
31147200	291.735917						
31158000	291.835584						
31168800	291.7651671						
31179600	291.5893331						
31190400	291.4079166						
31201200	291.2630004						
31212000	291.1261666						
31222800	291.0840831						
31233600	291.16125						
31244400	291.2483461						
31255200	291.1476667						
31266000	291.0157495						
31276800	290.9089165						
31287600	290.8498341						
31298400	290.7350003						
31309200	290.6499167						
31320000	290.5544163						
31330800	290.5499996						
31341600	290.465416						
31352400	290.3941668						
31363200	290.2951215						
31374000	290.1715001						
31384800	290.0171662						
31395600	289.9501659						
31406400	289.9548326						
31417200	290.0074161						
31428000	289.9344161						
31438800	289.8500008						
31449600	289.8500008						
31460400	289.7676671						
31471200	289.7500004						
31482000	289.7500004						
31492800	289.7500004						
31503600	289.7500004						
31514400	289.7160836						
31525200	289.5946665						
31536000	289.5066661						
31546800	289.4231664						
31557600	289.3514174						
31568400	289.321084						
31579200	289.2550004						
31590000	289.3499174						
31600800	289.3688338						
31611600	289.3500008						
